label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-110326.14840274212;False;False;19575.55410333389;True;False;5.63591445842918;False;False;7.378162343239978;False;False;4.1922411310306416;False;False;0.999039725012263;False;False;0.9899999999999999;True;False;1.9125203416728316;True;False;2137091.40973979;False;False;0x0000027011A60188;False;m;0x0000027011A60848;False;m;-362.8578323174429;False;379.73640937959453;False;16.878577062151635;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-2401.810099256178;False;False;640.7284137025291;True;False;3.7485618678544603;False;False;1.5646438983808935;False;False;7.378162343239978;False;False;0.99904083411462;False;False;0.997386251701614;False;False;1.9034173507547996;True;False;803328.8165615596;True;False;0x00000270144A0648;False;m;0x0000027011AC72C8;False;m;1.3717895082977387;False;8.344586389413692;False;9.71637589771143;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-7537.138566764281;False;False;476.7165990727067;True;False;15.810522606985518;False;False;22.85029255453111;False;False;10.390571914570216;False;False;0.9875196642128513;False;False;0.9990577379802261;False;False;7336546.6460945625;True;False;1736.2924543058366;True;False;0x0000027011A2BE48;False;m;0x0000027011A2BF08;False;m;-22.958330174311936;False;25.31618399816302;False;2.3578538238510838;False;nan;False
