label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['total delivered heat'];[None];[-200000000.00000003];['0x0000022AC3EB3B48'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-200000000.00000003;False;False;11068901.754566537;False;False;18.068639909780472;False;False;4.999999999998465;True;False;44.49827149220647;False;False;0.9899999999999999;True;False;0.99;True;False;109.60393582512572;False;False;8.630347328336283;False;False;False;False;0x0000022AC1B98048;False;m;0x0000022AC1B98A88;False;m;-535401.2287949253;False;583499.2583257079;False;48098.0295307826;False;nan;False
