id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x000001E577CB1F08;coolant cycle closer;out1;condenser;in1;[];[];nan;False;False;17.445367000644904;kg / s;False;17.445367000644904;False;nan;nan;nan;False;57.11806055831045;bar;False;57.11806055831045;False;nan;nan;nan;False;1978.1371546778157;kJ / kg;False;1978.1371546778157;False;nan;nan;nan;False;195.44798221259902;C;False;195.44798221259902;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.6174302298277756;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;0;0;True;False
0x000001E577CB9648;consumer back flow;out1;district heating pump;in1;[];[];nan;False;False;116.43184093317728;kg / s;False;116.43184093317728;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;210.19336370559608;kJ / kg;False;210.19336370559608;False;nan;nan;nan;False;50.00000000001535;C;False;50.00000000001535;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.11779509870508445;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x000001E577CB9CC8;district heating pump;out1;condenser;in2;[];[];nan;False;False;116.43184093317728;kg / s;False;116.43184093317728;False;nan;nan;nan;False;10.129950378661773;bar;False;10.129950378661773;False;nan;nan;nan;False;210.2103040101101;kJ / kg;False;210.2103040101101;False;nan;nan;nan;False;50.00137285002182;C;False;50.00137285002182;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.11779449818042478;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001E577CB93C8;condenser;out2;consumer;in1;[];[];nan;False;False;116.43184093317728;kg / s;False;116.43184093317728;False;nan;nan;nan;False;10.064648633434205;bar;False;10.064648633434205;False;nan;nan;nan;False;381.9676811062668;kJ / kg;False;381.9676811062668;False;nan;nan;nan;False;90.99999999992991;C;False;90.99999999992991;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.12064854750633762;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001E577CB9C08;consumer;out1;consumer feed flow;in1;[];[];nan;False;False;116.43184093317728;kg / s;False;116.43184093317728;False;nan;nan;nan;False;10.0;bar;False;10.0;False;0x000001E577CB9648;1.0;0.0;True;210.19336370559608;kJ / kg;False;210.19336370559608;False;0x000001E577CB9648;1.0;0.0;True;50.00000000001535;C;False;50.00000000001535;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.11779509870508445;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001E51E563B08;condenser;out1;valve;in1;[];[];nan;False;False;17.445367000644904;kg / s;False;17.445367000644904;False;nan;nan;nan;False;56.546879952727345;bar;False;56.546879952727345;False;nan;nan;nan;False;831.8140301244485;kJ / kg;False;831.8140301244485;False;nan;nan;nan;False;94.91531052423812;C;False;94.91531052423812;False;nan;nan;nan;False;1.4043958090321832e-16;nan;False;nan;False;nan;nan;nan;False;0.03708670433256337;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001E57BA387C8;valve;out1;drum;in1;[];[];nan;False;False;17.445367000644904;kg / s;False;17.445367000644904;False;nan;nan;nan;False;7.886341802008489;bar;False;7.886341802008489;False;nan;nan;nan;False;831.8140301244485;kJ / kg;False;831.8140301244485;False;nan;nan;nan;False;17.408754433400645;C;False;17.408754433400645;False;nan;nan;nan;False;0.3402293527886638;nan;False;nan;False;nan;nan;nan;False;0.9789188279589642;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001E577CCE408;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;69.78146800257962;kg / s;False;69.78146800257962;False;nan;nan;nan;False;7.886341802008489;bar;False;7.886341802008489;False;nan;nan;nan;False;424.6344360105715;kJ / kg;False;424.6344360105715;False;nan;nan;nan;False;17.40875443340059;C;False;17.40875443340059;False;nan;nan;nan;False;-1.7849442671071132e-16;nan;False;nan;False;nan;nan;nan;False;0.11365181637272576;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001E577CCE2C8;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;69.78146800257962;kg / s;False;69.78146800257962;False;0x000001E57BA387C8;4.0;0.0;True;7.96600182021059;bar;False;7.96600182021059;False;nan;nan;nan;False;424.65104924573615;kJ / kg;False;424.65104924573615;False;nan;nan;nan;False;17.411446366638586;C;False;17.411446366638586;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.11365127889063528;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001E577CD0D48;evaporator;out2;drum;in2;[];[];nan;False;False;69.78146800257962;kg / s;False;69.78146800257962;False;nan;nan;nan;False;7.886341802008489;bar;False;7.886341802008489;False;nan;nan;nan;False;622.0344708237297;kJ / kg;False;622.0344708237297;False;nan;nan;nan;False;17.40875443340059;C;False;17.40875443340059;False;nan;nan;nan;False;0.16494266180283418;nan;False;nan;False;nan;nan;nan;False;1.956866901839332;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
