id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x000001B53D206808;coolant cycle closer;out1;condenser;in1;[];[];nan;False;False;0.12140423235850552;kg / s;False;0.12140423235850552;False;nan;nan;nan;False;55.71129753950076;bar;False;55.71129753950076;False;nan;nan;nan;False;1977.1933718231082;kJ / kg;False;1977.1933718231082;False;nan;nan;nan;False;194.25241545765192;C;False;194.25241545765192;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.004403249443275463;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;0;0;True;False
0x000001B53D206908;consumer back flow;out1;district heating pump;in1;[];[];nan;False;False;1.1132356535617423;kg / s;False;1.1132356535617423;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;252.003309940719;kJ / kg;False;252.003309940719;False;nan;nan;nan;False;59.99999999999221;C;False;59.99999999999221;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0011318102591675431;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x000001B53D206B88;district heating pump;out1;condenser;in2;[];[];nan;False;False;1.1132356535617423;kg / s;False;1.1132356535617423;False;nan;nan;nan;False;10.099496381929358;bar;False;10.099496381929358;False;nan;nan;nan;False;252.01690658527932;kJ / kg;False;252.01690658527932;False;nan;nan;nan;False;60.001253392444596;C;False;60.001253392444596;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0011318060024067614;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001B53D206E08;condenser;out2;consumer;in1;[];[];nan;False;False;1.1132356535617423;kg / s;False;1.1132356535617423;False;nan;nan;nan;False;10.049498148832797;bar;False;10.049498148832797;False;nan;nan;nan;False;377.7628466139085;kJ / kg;False;377.7628466139085;False;nan;nan;nan;False;90.00000000018679;C;False;90.00000000018679;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0011527485976089713;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001B53D206488;consumer;out1;consumer feed flow;in1;[];[];nan;False;False;1.1132356535617423;kg / s;False;1.1132356535617423;False;nan;nan;nan;False;10.0;bar;False;10.0;False;0x000001B53D206908;1.0;0.0;True;252.003309940719;kJ / kg;False;252.003309940719;False;0x000001B53D206908;1.0;0.0;True;59.99999999999221;C;False;59.99999999999221;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0011318102591675431;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001B53CF56748;condenser;out1;valve;in1;[];[];nan;False;False;0.12140423235850552;kg / s;False;0.12140423235850552;False;nan;nan;nan;False;55.154184564105776;bar;False;55.154184564105776;False;nan;nan;nan;False;824.1457308056791;kJ / kg;False;824.1457308056791;False;nan;nan;nan;False;93.67798973688559;C;False;93.67798973688559;False;nan;nan;nan;False;-2.771018979216996e-16;nan;False;nan;False;nan;nan;nan;False;0.0002563513847723793;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001B53CF20DC8;valve;out1;drum;in1;[];[];nan;False;False;0.12140423235850552;kg / s;False;0.12140423235850552;False;nan;nan;nan;False;8.12122823856911;bar;False;8.12122823856911;False;nan;nan;nan;False;824.1457308056791;kJ / kg;False;824.1457308056791;False;nan;nan;nan;False;18.311720684234785;C;False;18.311720684234785;False;nan;nan;nan;False;0.33124216995518346;nan;False;nan;False;nan;nan;nan;False;0.0064561793128603525;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001B53D212348;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;0.48561692943402207;kg / s;False;0.48561692943402207;False;nan;nan;nan;False;8.12122823856911;bar;False;8.12122823856911;False;nan;nan;nan;False;428.91591648108744;kJ / kg;False;428.91591648108744;False;nan;nan;nan;False;18.311720684234785;C;False;18.311720684234785;False;nan;nan;nan;False;2.8197809177913635e-15;nan;False;nan;False;nan;nan;nan;False;0.0007926169107831367;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001B53D212408;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;0.48561692943402207;kg / s;False;0.48561692943402207;False;0x000001B53CF20DC8;4.0;0.0;True;8.203260847039509;bar;False;8.203260847039509;False;nan;nan;nan;False;428.93366866983774;kJ / kg;False;428.93366866983774;False;nan;nan;nan;False;18.314641617763073;C;False;18.314641617763073;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0007926132445269082;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001B53D215308;evaporator;out2;drum;in2;[];[];nan;False;False;0.48561692943402207;kg / s;False;0.48561692943402207;False;nan;nan;nan;False;8.12122823856911;bar;False;8.12122823856911;False;nan;nan;nan;False;628.4021662485108;kJ / kg;False;628.4021662485108;False;nan;nan;nan;False;18.311720684234785;C;False;18.311720684234785;False;nan;nan;nan;False;0.16718945751120703;nan;False;nan;False;nan;nan;nan;False;0.013427189606907426;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
