label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-155254.32335810259;False;False;24421.28654269126;False;False;6.357335969450253;False;False;7.940558092171045;False;False;4.99999999997118;True;False;0.9799999999999999;True;False;0.9900000000000001;True;False;31754.022489653842;False;False;1563381.5228303543;False;False;0x0000024D59461D48;False;m;0x0000024D59461D88;False;m;-547.2276444267042;False;560.1916837273042;False;12.964039300600007;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-3304.016835557575;False;False;766.8805767676748;False;False;4.308385080612782;False;False;1.9999999999752163;True;False;7.940558092171045;False;False;0.98;True;False;0.99;True;False;32397.523952564632;False;False;603991.6090592794;False;False;0x0000024D594A2108;False;m;0x0000024D5946F688;False;m;-11.404161162053226;False;12.701797640093968;False;1.297636478040742;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-42433.96160698357;False;False;663.3408661140185;False;False;63.97006995147167;False;False;95.72939973786583;False;False;40.157396548014276;False;False;0.99;True;False;0.98;True;False;7179277.762377473;False;False;16143086.12550694;False;False;0x0000024D5949F3C8;False;m;0x0000024D5949F488;False;m;-117.27300686846178;False;144.31454977413566;False;27.04154290567388;False;nan;False
