label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;[];[];[];[];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-199958.96516813475;False;False;13092.835223532535;False;False;15.27239606657056;False;False;5.0000000000027285;True;False;34.498133909022386;False;False;0.99;True;False;0.99;True;False;109844047.05552217;False;False;4850715.036214803;False;False;False;False;0x0000024D5948E508;False;m;0x0000024D5948E548;False;m;-535.1427458775854;False;574.7291391022065;False;39.58639322462113;False;nan;False
