label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['total delivered heat'];[None];[99979482.58412649];['0x0000018DD20E2448'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;99979482.58412649;False;False;-6546417.611767534;False;False;15.272396066576633;False;False;5.000000000002501;True;False;34.49813390904427;False;False;0.9899999999999999;True;False;0.99;True;False;439.376188221569;False;False;19.40286014486583;False;False;False;False;0x0000018DD20A5348;False;m;0x0000018DD20A5408;False;m;267571.372938951;False;-287364.56955133873;False;-19793.19661238772;False;nan;False
