label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char;kA_char_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set
preheater;condenser;[];[];[];[];[];['pr2', 'ttd_u', 'ttd_l'];['zeta2', 'kA_char'];nan;False;False;-22287236.30657806;False;False;926064.2841088781;False;False;24.066619012333845;False;False;4.104909208620768;False;False;73.55880026389025;False;False;0.9900000000000002;True;False;0.9910361581225953;False;False;852.6036326571079;False;False;17564.04097970152;True;False;False;False;nan;True;0x000002DCE87E6408;False;m;0x000002DCE87E6FC8;False;m;-49406.1753973425;False;54493.17086548884;False;5086.995468146342;False
condenser;condenser;['heat'];[None];[-156053105.72938433];['0x000002DCE865BEC8'];['component'];['pr2', 'ttd_u'];['zeta2', 'kA_char'];nan;False;False;-142278900.12237787;False;False;5516283.754763907;False;False;25.792527441958487;False;False;10.839870298325195;False;False;50.5570395600526;False;False;0.9900000000000007;True;False;0.991687546680155;False;False;0.33515625886098444;False;False;13.895125036460305;True;False;False;False;nan;True;0x000002DCE87F60C8;False;m;0x000002DCE87F6088;False;m;-380435.0423856542;False;415094.6126049684;False;34659.57021931425;False
