;Datum;Global;Direkt;Diffus;Reflekt
108;2016-01-05 12:00:00;486.7680839272532;411.6670405128389;72.60762731818023;2.4934160962340575
109;2016-01-05 13:00:00;315.183091579725;252.2884001609499;61.25722413169602;1.6374672870790825
110;2016-01-05 14:00:00;31.54700538379252;0.0;31.100423396407315;0.4465819873852044
111;2016-01-05 15:00:00;46.78629310915161;27.77777777777775;18.710794006450385;0.29772132492346953
112;2016-01-05 16:00:00;5.257834230632086;-0.0;5.183403899401219;0.07443033123086738
113;2016-01-05 17:00:00;0.0;0.0;0.0;0.0
114;2016-01-05 18:00:00;0.0;0.0;0.0;0.0
115;2016-01-05 19:00:00;0.0;0.0;0.0;0.0
116;2016-01-05 20:00:00;0.0;0.0;0.0;0.0
117;2016-01-05 21:00:00;0.0;0.0;0.0;0.0
118;2016-01-05 22:00:00;0.0;0.0;0.0;0.0
119;2016-01-05 23:00:00;0.0;0.0;0.0;0.0
120;2016-01-06 00:00:00;0.0;0.0;0.0;0.0
121;2016-01-06 01:00:00;0.0;0.0;0.0;0.0
122;2016-01-06 02:00:00;0.0;0.0;0.0;0.0
123;2016-01-06 03:00:00;0.0;0.0;0.0;0.0
124;2016-01-06 04:00:00;0.0;0.0;0.0;0.0
125;2016-01-06 05:00:00;0.0;0.0;0.0;0.0
126;2016-01-06 06:00:00;0.0;0.0;0.0;0.0
127;2016-01-06 07:00:00;0.0;-0.0;0.0;0.0
128;2016-01-06 08:00:00;0.0;0.0;0.0;0.0
129;2016-01-06 09:00:00;50.40302061745236;37.85752915880775;12.284985299336576;0.2605061593080359
130;2016-01-06 10:00:00;200.24396803336765;151.93761290816815;47.189900156736485;1.116454968463011
131;2016-01-06 11:00:00;387.9814417026791;320.8035532150459;65.13105437878434;2.046834108848853
132;2016-01-06 12:00:00;515.5709259988066;443.58087232437896;69.3849920813473;2.6050615930803587
133;2016-01-06 13:00:00;575.2377231793964;509.41893054338743;63.17651587731322;2.6422767586957927
134;2016-01-06 14:00:00;581.3852250185058;524.5161337856557;54.747826792770375;2.1212644400797207
135;2016-01-06 15:00:00;452.1812397634804;416.66666666666663;34.50976362519709;1.0048094716167097
136;2016-01-06 16:00:00;7.88675134594813;-0.0;7.775105849101829;0.1116454968463011
137;2016-01-06 17:00:00;0.0;0.0;0.0;0.0
138;2016-01-06 18:00:00;0.0;0.0;0.0;0.0
139;2016-01-06 19:00:00;0.0;0.0;0.0;0.0
140;2016-01-06 20:00:00;0.0;0.0;0.0;0.0
141;2016-01-06 21:00:00;0.0;0.0;0.0;0.0
142;2016-01-06 22:00:00;0.0;0.0;0.0;0.0
143;2016-01-06 23:00:00;0.0;0.0;0.0;0.0
144;2016-01-07 00:00:00;0.0;0.0;0.0;0.0
145;2016-01-07 01:00:00;0.0;0.0;0.0;0.0
146;2016-01-07 02:00:00;0.0;0.0;0.0;0.0
147;2016-01-07 03:00:00;0.0;0.0;0.0;0.0
148;2016-01-07 04:00:00;0.0;0.0;0.0;0.0
149;2016-01-07 05:00:00;0.0;0.0;0.0;0.0
150;2016-01-07 06:00:00;0.0;0.0;0.0;0.0
151;2016-01-07 07:00:00;0.0;-0.0;0.0;0.0
152;2016-01-07 08:00:00;0.0;0.0;0.0;0.0
153;2016-01-07 09:00:00;13.144585576580216;0.0;12.958509748503047;0.1860758280771685
154;2016-01-07 10:00:00;85.79215545763633;28.279071734657094;56.65713491382426;0.855948809154975
155;2016-01-07 11:00:00;146.64562560754288;51.673841739739004;93.5576075744174;1.4141762933864805
156;2016-01-07 12:00:00;126.69251625660297;25.901570084346965;99.3395547132541;1.4513914590019144
157;2016-01-07 13:00:00;136.86694066964066;38.06914189528939;97.34640731534937;1.4513914590019144
158;2016-01-07 14:00:00;170.893883563815;90.07337703106386;79.51797573621097;1.3025307965401793
159;2016-01-07 15:00:00;54.72052546318884;27.777777777777786;26.533380863641284;0.40936682176977063
160;2016-01-07 16:00:00;5.257834230632086;-0.0;5.183403899401219;0.07443033123086738
161;2016-01-07 17:00:00;0.0;0.0;0.0;0.0
162;2016-01-07 18:00:00;0.0;0.0;0.0;0.0
163;2016-01-07 19:00:00;0.0;0.0;0.0;0.0
164;2016-01-07 20:00:00;0.0;0.0;0.0;0.0
165;2016-01-07 21:00:00;0.0;0.0;0.0;0.0
166;2016-01-07 22:00:00;0.0;0.0;0.0;0.0
167;2016-01-07 23:00:00;0.0;0.0;0.0;0.0
168;2016-01-08 00:00:00;0.0;0.0;0.0;0.0
169;2016-01-08 01:00:00;0.0;0.0;0.0;0.0
170;2016-01-08 02:00:00;0.0;0.0;0.0;0.0
171;2016-01-08 03:00:00;0.0;0.0;0.0;0.0
172;2016-01-08 04:00:00;0.0;0.0;0.0;0.0
173;2016-01-08 05:00:00;0.0;0.0;0.0;0.0
174;2016-01-08 06:00:00;0.0;0.0;0.0;0.0
175;2016-01-08 07:00:00;0.0;-0.0;0.0;0.0
176;2016-01-08 08:00:00;0.0;0.0;0.0;0.0
177;2016-01-08 09:00:00;0.0;0.0;0.0;0.0
178;2016-01-08 10:00:00;7.88675134594813;0.0;7.775105849101829;0.1116454968463011
