label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-96865.27931306936;False;False;19556.352569179613;True;False;4.953136274794255;False;False;6.483082879184224;False;False;3.685205535911109;False;False;0.9990390418262376;False;False;0.9899999999999999;True;False;1.912520341672742;True;False;2931155.6553978766;False;False;0x0000027011A60188;False;m;0x0000027011A60848;False;m;-317.19635793025805;False;332.3653655949918;False;15.169007664733726;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-1909.9089832567304;False;False;605.1668904162905;True;False;3.1560037627685085;False;False;1.2253966824765143;False;False;6.483082879184224;False;False;0.9990408110097637;False;False;0.9981139366985382;False;False;1.903417350754806;True;False;803328.8165616072;True;False;0x00000270144A0648;False;m;0x0000027011AC72C8;False;m;3.0230368304487407;False;6.595138503602917;False;9.618175334051658;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-6343.117665226055;False;False;455.26954267841097;True;False;13.932664214497315;False;False;21.13481468194118;False;False;8.588524972897233;False;False;0.9903793914856702;False;False;0.9990594065884117;False;False;7336546.646094578;True;False;1736.2924543059107;True;False;0x0000027011A2BE48;False;m;0x0000027011A2BF08;False;m;-19.595090582293356;False;21.38968565538338;False;1.7945950730900257;False;nan;False
