,0.09999999999999999,0.19999999999999998,0.29999999999999993,0.39999999999999997,0.49999999999999994,0.5999999999999999,0.6999999999999998,0.7999999999999999,0.8999999999999999,0.9999999999999999,1.0999999999999999
6,0.9866999449957602,1.3656032495892358,1.5788828005104625,1.7112114091316522,1.750037012147917,1.7848579067613566,1.8104867457407905,1.8342720292783865,1.857311556626852,1.8699644373295945,1.853869965825726
9,1.042464373586935,1.4295061703705993,1.6416046054936413,1.7797404428849042,1.8158756925354689,1.849102290345472,1.8752364395711405,1.899653979471659,1.9230773283673204,1.9356946683408436,1.915916280824721
12,1.0990662513663985,1.494427348892836,1.7049806038240254,1.849628968368821,1.883024680067039,1.9149536415903365,1.9416892921890425,1.9668402818553585,1.9906843625429034,2.0032511684603898,1.979461916913045
15,1.1562516997400276,1.5597514181144925,1.7685960263849934,1.9206639219726238,1.951090591652228,1.9824201892254543,2.0098800189451307,2.0358719470640847,2.060208635011904,2.0713852448091523,2.043650006683726
18,1.212978731040448,1.6246217858011,1.831863080471604,1.9925933264257154,2.019157268482709,2.051502318719966,2.0798315547833024,2.106788085422902,2.131721115632927,2.141463972258966,2.1095195789435497
21,1.268131436068329,1.6842535538156131,1.8941476998203202,2.0640277960724585,2.0886276547713254,2.122190677276399,2.151559308448661,2.179626626434641,2.205277133061311,2.213563379620151,2.1771487501294295
24,1.3207875876083985,1.7375818598503106,1.95732703613898,2.1338463777634935,2.159463440835634,2.1944742303407376,2.2250737642348883,2.254413372960504,2.2809291190990577,2.2877541924694778,2.2466102961605623
