label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;8922.039306182145;False;False;0.6285600000002034;False;False;1.005;True;False;0;False;False;0x000001DAB59F8948;False;nan;0x000001DAB59FBEC8;True;m;11.132047450595785;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;4724.121244684146;False;False;0.7193257013897328;False;False;1.4333154669494788;False;False;0;False;False;0x000001DAB59F0448;False;nan;0x000001DAB5940F08;True;m;4.077691481819839;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;23836.577550237136;False;False;0.719325701389707;False;False;4.999999999999999;True;False;0;False;False;0x000001DAB59F0A08;False;nan;0x000001DAB5940F08;True;m;14.800818075843036;False
