id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x000002DCE8624748;cycle closer;out1;high pressure turbine;in1;['p'];[];nan;False;False;cycle closer:out1_high pressure turbine:in1;87.44676050584903;kg / s;False;87.44676050584903;True;nan;nan;nan;False;104.82374000271489;bar;False;104.82374000271489;False;nan;nan;nan;False;3497.1013550867146;kJ / kg;False;3497.1013550867146;False;nan;nan;nan;False;550.0000000000028;C;False;550.0000000000028;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;2.9645853752679954;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x000002DCE8624E08;high pressure turbine;out1;extraction splitter;in1;['p'];[];nan;False;False;high pressure turbine:out1_extraction splitter:in1;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;10.452212104641324;bar;False;10.452212104641324;False;nan;nan;nan;False;2919.563446043503;kJ / kg;False;2919.563446043503;False;nan;nan;nan;False;240.21897449990843;C;False;240.21897449990843;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;19.010645157270414;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE862A4C8;extraction splitter;out1;preheater;in1;[];[];nan;False;False;extraction splitter:out1_preheater:in1;12.551916220706662;kg / s;False;12.551916220706662;False;nan;nan;nan;False;10.452212104641324;bar;False;10.452212104641324;False;nan;nan;nan;False;2919.563446043503;kJ / kg;False;2919.563446043503;False;nan;nan;nan;False;240.21897449990843;C;False;240.21897449990843;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;2.728746313017285;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE862AB48;extraction splitter;out2;low pressure turbine;in1;[];[];nan;False;False;extraction splitter:out2_low pressure turbine:in1;74.89484428514237;kg / s;False;74.89484428514237;False;nan;nan;nan;False;10.452212104641324;bar;False;10.452212104641324;False;nan;nan;nan;False;2919.563446043503;kJ / kg;False;2919.563446043503;False;nan;nan;nan;False;240.21897449990843;C;False;240.21897449990843;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;16.281898844253128;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE6CEE748;preheater;out1;valve;in1;[];[];nan;False;False;preheater:out1_valve:in1;12.551916220706662;kg / s;False;12.551916220706662;False;nan;nan;nan;False;10.347689983594913;bar;False;10.347689983594913;False;nan;nan;nan;False;769.102069986857;kJ / kg;False;769.102069986857;False;nan;nan;nan;False;181.36857397941014;C;False;181.36857397941014;False;nan;nan;nan;False;3.0150702809069095e-16;-;False;nan;False;nan;nan;nan;False;0.014174430369596041;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE86464C8;valve;out1;waste steam merge;in2;[];[];nan;False;False;valve:out1_waste steam merge:in2;12.551916220706662;kg / s;False;12.551916220706662;False;nan;nan;nan;False;1.112932461843228;bar;False;1.112932461843228;False;nan;nan;nan;False;769.102069986857;kJ / kg;False;769.102069986857;False;nan;nan;nan;False;102.62464778707505;C;False;102.62464778707505;False;nan;nan;nan;False;0.15064120727759325;-;False;nan;False;nan;nan;nan;False;2.9090712258609717;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8646A88;low pressure turbine;out1;waste steam merge;in1;[];[];nan;False;False;low pressure turbine:out1_waste steam merge:in1;74.89484428514237;kg / s;False;74.89484428514237;False;nan;nan;nan;False;1.112932461843228;bar;False;1.112932461843228;False;nan;nan;nan;False;2547.7649544913884;kJ / kg;False;2547.7649544913884;False;nan;nan;nan;False;102.62464778707505;C;False;102.62464778707505;False;nan;nan;nan;False;0.9413513911239886;-;False;nan;False;nan;nan;nan;False;108.05762751625073;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8649088;waste steam merge;out1;condenser;in1;[];[];nan;False;False;waste steam merge:out1_condenser:in1;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;1.1129324618432281;bar;False;1.1129324618432281;False;nan;nan;nan;False;2292.459584892385;kJ / kg;False;2292.459584892385;False;nan;nan;nan;False;102.62464778707505;C;False;102.62464778707505;False;nan;nan;nan;False;0.827854585466612;-;False;nan;False;nan;nan;nan;False;110.96669874211172;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8646208;condenser;out1;pump;in1;[];[];nan;False;False;condenser:out1_pump:in1;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;1.1018031372247963;bar;False;1.1018031372247963;False;nan;nan;nan;False;429.0351826356362;kJ / kg;False;429.0351826356362;False;nan;nan;nan;False;102.33871826265124;C;False;102.33871826265124;False;nan;nan;nan;False;-5.16017337655889e-16;-;False;nan;False;nan;nan;nan;False;0.09140856570809801;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE864DC48;pump;out1;preheater;in2;[];[];nan;False;False;pump:out1_preheater:in2;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;111.51396913379789;bar;False;111.51396913379789;False;nan;nan;nan;False;443.48438900293405;kJ / kg;False;443.48438900293405;False;nan;nan;nan;False;103.81577878052013;C;False;103.81577878052013;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.09102068487755119;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8651588;preheater;out2;steam generator;in1;[];[];nan;False;False;preheater:out2_steam generator:in1;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;110.34077895022621;bar;False;110.34077895022621;False;nan;nan;nan;False;752.1568986760986;kJ / kg;False;752.1568986760986;False;nan;nan;nan;False;176.31239804639955;C;False;176.31239804639955;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.09744835029050948;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8651B48;steam generator;out1;cycle closer;in1;[];[];nan;False;False;steam generator:out1_cycle closer:in1;87.44676050584903;kg / s;False;87.44676050584903;False;nan;nan;nan;False;104.82374000271489;bar;False;104.82374000271489;False;nan;nan;nan;False;3497.1013550867146;kJ / kg;False;3497.1013550867146;False;nan;nan;nan;False;550.0000000000028;C;False;550.0000000000028;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;2.9645853752679954;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8649888;district heating backflow;out1;condenser;in2;[];[];nan;False;False;district heating backflow:out1_condenser:in2;972.5061995448247;kg / s;False;972.5061995448247;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;210.19336370494588;kJ / kg;False;210.19336370494588;False;nan;nan;nan;False;50.00000000001535;C;False;50.00000000001535;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.983892918367857;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x000002DCE8658448;condenser;out2;district heating feedflow;in1;[];[];nan;False;False;condenser:out2_district heating feedflow:in1;972.5061995448247;kg / s;False;972.5061995448247;False;nan;nan;nan;False;9.890964004053156;bar;False;9.890964004053156;False;nan;nan;nan;False;377.7505756807344;kJ / kg;False;377.7505756807344;False;nan;nan;nan;False;90.00000000000136;C;False;90.00000000000136;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;1.0070316741276129;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
