label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-57841433.74066636;False;False;8547789.918381376;False;False;6.7668291210904385;False;False;8.907683447439581;False;False;4.999999999962029;True;False;0.9799999999999999;True;False;0.9899999999999999;True;False;0.20290499670399256;False;False;7.937255718057461;False;False;0x000001F99DC37BC8;False;m;0x000001F99DC37348;False;m;-207218.39617918667;False;212538.28400008616;False;5319.8878208994865;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-1395134.1340010408;False;False;301693.81545446254;False;False;4.624337863537085;False;False;1.9999999999910187;True;False;8.907683447439524;False;False;0.98;True;False;0.9900000000000001;True;False;0.20703329865855497;False;False;2.988304235850596;False;False;0x000001F99DCC0C88;False;m;0x000001F99DCC0148;False;m;-4936.964960898272;False;5405.154249391075;False;468.1892884928029;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-17324432.97303075;False;False;225190.40805413027;False;False;76.93237524071797;False;False;122.91579926777888;False;False;44.157772675678416;False;False;0.99;True;False;0.98;True;False;50.36494114439814;False;False;0.6024506233306293;False;False;0x000001F99DCC0E08;False;m;0x000001F99DCC0EC8;False;m;-47485.97939094047;False;61416.992122064454;False;13931.012731123985;False;nan;False
