label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;pr;pr_set;pr_var;zeta;zeta_set;zeta_var;dp_char;dp_char_set;dp_char_param;Sirr;Sirr_set
valve;valve;[];[];[];[];[];[];nan;False;False;0.13254541014919508;False;False;413762.93839142745;False;False;0x000001FA44CAA4C8;False;m;4316.012677612598;False
