;P_max_woDH;eta_el_max;P_min_woDH;eta_el_min;H_L_FG_share_max;Q_CW_min;beta;Q_in
121;140524506.80070877;0.5152524483594;54929450.32017976;0.4380145335956256;0.17926212877503966;13767383.630959257;0.11858511992004532;272729430.4920795
122;144594190.24615088;0.5302023785339544;54856501.62168073;0.43743282309238984;0.1796496090062918;13832057.412996635;0.14718950497637345;272715091.63343185
123;144450362.2793788;0.5296749076650489;54783451.29464826;0.43685030219426946;0.18003761021969233;13896362.596233726;0.1477026975819784;272715131.8459757
124;144308148.55933416;0.5291533567029958;54710300.95451842;0.43626698376671125;0.1804280291394076;13960052.947078794;0.14822722905313837;272715171.7575359
