label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-10289706.195069557;False;False;1137998.5283256702;False;False;9.041932778426993;False;False;14.831327385417012;False;False;5.0000000000001705;True;False;0.999;True;False;0.9900000000000001;True;False;0.00014047067712922356;False;False;280.1070278305285;False;False;0x00000241F060EAC8;False;m;0x00000241F060E848;False;m;-36055.923942702204;False;37671.10051708879;False;1615.1765743865835;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-443091.9234174878;False;False;69188.20668442952;False;False;6.404153896320072;False;False;1.9999999999043894;True;False;14.831327385417012;False;False;0.9990000000000001;True;False;0.99;True;False;0.00013823931631983997;False;False;108.4309132252647;False;False;0x00000241F0635548;False;m;0x00000241F0635148;False;m;-1238.7366344582363;False;1643.2058204695318;False;404.4691860112955;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-3113782.007793725;False;False;49897.981927355315;False;False;62.40296475971651;False;False;105.32812303508945;False;False;33.107064436162375;False;False;0.9899999999999999;True;False;0.9990000000000001;True;False;1394.5456277375115;False;False;0.0033124515764512536;False;False;0x00000241F06357C8;False;m;0x00000241F06217C8;False;m;-8560.259524192965;False;10589.878661763438;False;2029.619137570473;False;nan;False
