label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['total delivered heat'];[None];[-13200000.000000004];['0x00000241F060B648'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-13200000.000000004;False;False;956085.2277027487;False;False;13.806300544687366;False;False;5.0000000000030695;True;False;29.510385074584576;False;False;0.99;True;False;0.99;True;False;21931.465217115718;False;False;773.6112313642211;False;False;False;False;0x00000241F0635088;False;m;0x00000241F06351C8;False;m;-35838.82382721191;False;38208.40550848753;False;2369.5816812756166;False;nan;False
