label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;2921.47485922513;False;False;0.6285600000000362;False;False;1.005;True;False;0;False;False;0x000001DAB59F8948;False;nan;0x000001DAB59FBEC8;True;m;3.6451304108309777;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;4381.828917324943;False;False;0.4873728924454209;False;False;2.187887929683148;False;False;0;False;False;0x000001DAB59F0448;False;nan;0x000001DAB5940F08;True;m;6.037421136392702;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;7836.1896384064285;False;False;0.4873728924454068;False;False;4.999999999999999;True;False;0;False;False;0x000001DAB59F0A08;False;nan;0x000001DAB5940F08;True;m;9.450042018019838;False
