label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;[];[];[];[];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-199958.9651681454;False;False;13092.835223531163;False;False;15.272396066572972;False;False;5.0000000000027285;True;False;34.49813390903074;False;False;0.99;True;False;0.99;True;False;122998882.52502646;False;False;4850715.036218168;False;False;False;False;0x000001B53D278F08;False;m;0x000001B53D278FC8;False;m;-523.4557562358468;False;574.729139102232;False;51.27338286638519;False;nan;False
