label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-134485.92611564047;False;False;20103.90015432941;False;False;6.689544072704653;False;False;8.722573316851935;False;False;5.000000000124885;True;False;0.999;True;False;0.99;True;False;1.9125203416712786;False;False;617575.9150212867;False;False;0x000001FA44A9F608;False;m;0x000001FA44A9F5C8;False;m;-463.28376918791014;False;485.2683215894339;False;21.984552401523786;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-3230.986918879057;False;False;707.8377686141914;False;False;4.564586777002166;False;False;2.000000000000057;True;False;8.722573316851935;False;False;0.999;True;False;0.9900000000000001;True;False;1.9034173507548071;False;False;803328.8165615626;False;False;0x000001FA44AAA488;False;m;0x000001FA44AAACC8;False;m;-1.0521876405229889;False;12.30385979591367;False;11.25167215539068;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-20264.605902997486;False;False;520.1374085771265;False;False;38.96010086725502;False;False;53.71990008660026;False;False;27.188538070958202;False;False;0.9800000000000001;True;False;0.999;True;False;7336546.6460944805;False;False;1736.292454305905;False;False;0x000001FA44AF8808;False;m;0x000001FA44AF80C8;False;m;-59.107327601110946;False;69.15113489175218;False;10.043807290641233;False;nan;False
