label;comp_type;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param
evaporator;HeatExchanger;[];[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-160522427.16133866;False;False;12914206.551205311;False;False;12.429910155522233;False;False;25.010277576399744;False;False;5.000000000015348;True;False;0.98;True;False;0.9900000000000001;True;False;6.729492267269852;False;False;15.578351702802129;False;False;0x000001AAB9F886C8;False;m;0x000001AAB9F88208;False;m
