label;comp_type;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char;kA_char_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set
evaporator;heat_exchanger;[];[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-160522427.16133973;False;False;12914206.55120853;False;False;12.429910155519218;False;False;25.010277576390763;False;False;5.00000000001512;True;False;0.98;True;False;0.9899999999999999;True;False;6.7294922672268624;False;False;15.578351702803717;False;False;nan;False;0x0000023F7929B248;False;m;0x0000023F7929BB08;False;m;-481850.65762059274;False;504586.26854263444;False;22735.6109220417;False
