id;source;source_id;target;target_id;label;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;Ar;Ar0;Ar_set;CH4;CH40;CH4_set;CO2;CO20;CO2_set;H2O;H2O0;H2O_set;N2;N20;N2_set;O2;O20;O2_set;balance
0x000001C68742AA88;ambient air;out1;compressor;in1;ambient air:out1_compressor:in1;[];[];nan;False;False;235.45325798146038;kg / s;235.45325798146038;False;nan;nan;nan;False;1.0000000000000002;bar;1.0000000000000002;True;nan;nan;nan;False;293.5615184542901;kJ / kg;293.5615184542901;False;nan;nan;nan;False;19.999999999999375;C;nan;True;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;198.10416125736015;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0129;0.0129;True;0.0;0.0;True;0.0004;0.0004;True;0.0;0.0;True;0.7553;0.7553;True;0.2314;0.2314;True;False
0x000001C68742E148;compressor;out1;combustion;in1;compressor:out1_combustion:in1;[];[];nan;False;False;235.45325798146038;kg / s;235.45325798146038;False;nan;nan;nan;False;15.000000000000005;bar;15.000000000000005;False;nan;nan;nan;False;697.2446848829844;kJ / kg;697.2446848829844;False;nan;nan;nan;False;411.23614019610113;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;30.958443861207208;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0129;0.0129;False;0.0;0.0;False;0.0004;0.0004;False;0.0;0.0;False;0.7553;0.7553;False;0.2314;0.2314;False;False
0x000001C68742E7C8;fuel source;out1;fuel compressor;in1;fuel source:out1_fuel compressor:in1;[];[];nan;False;False;5.690799684814654;kg / s;5.690799684814654;False;nan;nan;nan;False;1.0000000000000002;bar;1.0000000000000002;False;0x000001C68742AA88;1.0;0.0;True;882.9987824847373;kJ / kg;882.9987824847373;False;nan;nan;nan;False;20.0;C;nan;False;0x000001C68742AA88;1.0;0.0;True;0.0;-;nan;False;nan;nan;nan;False;8.411631255454013;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;True;0.96;0.96;True;0.04;0.04;True;0.0;0.0;True;0.0;0.0;True;0.0;0.0;True;False
0x000001C68742EE48;fuel compressor;out1;combustion;in2;fuel compressor:out1_combustion:in2;[];[];nan;False;False;5.690799684814654;kg / s;5.690799684814654;False;nan;nan;nan;False;15.000000000000005;bar;15.000000000000005;False;nan;nan;nan;False;1522.6780054312212;kJ / kg;1522.6780054312212;False;nan;nan;nan;False;272.39747274197987;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;1.0467655495488843;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.96;0.96;False;0.04;0.04;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;False
0x000001C687433508;combustion;out1;gas turbine;in1;combustion:out1_gas turbine:in1;[];[];nan;False;False;241.14405766627502;kg / s;241.14405766627502;False;nan;nan;nan;False;15.000000000000007;bar;15.000000000000007;False;nan;nan;nan;False;1965.5848473683438;kJ / kg;1965.5848473683438;False;nan;nan;nan;False;1318.9854147733117;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;74.94353861290669;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.012595570703070342;0.012595570703070342;False;0.0;0.0;False;0.06348396331864442;0.06348396331864442;False;0.050881337735412424;0.050881337735412424;False;0.737475546668917;0.737475546668917;False;0.1355634911949059;0.1355634911949059;False;False
0x000001C687433B88;gas turbine;out1;superheater;in1;gas turbine:out1_superheater:in1;[];[];nan;False;False;241.14405766627502;kg / s;241.14405766627502;False;nan;nan;nan;False;1.0512223551709319;bar;1.0512223551709319;False;nan;nan;nan;False;1132.594146108917;kJ / kg;1132.594146108917;False;nan;nan;nan;False;657.2486923830456;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;623.7852720296903;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.012595570703070342;0.012595570703070342;False;0.0;0.0;False;0.06348396331864442;0.06348396331864442;False;0.050881337735412424;0.050881337735412424;False;0.737475546668917;0.737475546668917;False;0.1355634911949059;0.1355634911949059;False;False
0x000001C6851E15C8;superheater;out1;evaporator;in1;superheater:out1_evaporator:in1;[];[];nan;False;False;241.14405766627502;kg / s;241.14405766627502;False;nan;nan;nan;False;1.0407101316192224;bar;1.0407101316192224;False;nan;nan;nan;False;960.9236132142012;kJ / kg;960.9236132142012;False;nan;nan;nan;False;511.2135226321583;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;531.1965908238651;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.012595570703070342;0.012595570703070342;False;0.0;0.0;False;0.06348396331864442;0.06348396331864442;False;0.050881337735412424;0.050881337735412424;False;0.737475546668917;0.737475546668917;False;0.1355634911949059;0.1355634911949059;False;False
0x000001C68743D0C8;evaporator;out1;economizer;in1;evaporator:out1_economizer:in1;[];[];nan;False;False;241.14405766627502;kg / s;241.14405766627502;False;nan;nan;nan;False;1.0303030303030303;bar;1.0303030303030303;False;nan;nan;nan;False;780.7282058133434;kJ / kg;780.7282058133434;False;nan;nan;nan;False;352.4295730098453;C;nan;False;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;427.94539531280066;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.012595570703070342;0.012595570703070342;False;0.0;0.0;False;0.06348396331864442;0.06348396331864442;False;0.050881337735412424;0.050881337735412424;False;0.737475546668917;0.737475546668917;False;0.1355634911949059;0.1355634911949059;False;False
0x000001C68743D7C8;economizer;out1;chimney;in1;economizer:out1_chimney:in1;['T'];[];nan;False;False;241.14405766627502;kg / s;241.14405766627502;False;nan;nan;nan;False;1.02;bar;1.02;True;nan;nan;nan;False;552.0179621604079;kJ / kg;552.0179621604079;False;nan;nan;nan;False;142.00000037712277;C;nan;True;nan;nan;nan;False;0.0;-;nan;False;nan;nan;nan;False;286.83330122484034;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.012595570703070342;0.012595570703070342;False;0.0;0.0;False;0.06348396331864442;0.06348396331864442;False;0.050881337735412424;0.050881337735412424;False;0.737475546668917;0.737475546668917;False;0.1355634911949059;0.1355634911949059;False;False
0x000001C687438B88;economizer;out2;drum;in1;economizer:out2_drum:in1;[];[];nan;False;False;43.01039594531692;kg / s;43.01039594531692;False;nan;nan;nan;False;132.6530612244898;bar;132.6530612244898;False;nan;nan;nan;False;1646.0119771036245;kJ / kg;1646.0119771036245;False;nan;nan;nan;False;332.4295730098463;C;nan;False;nan;nan;nan;False;0.0933279812048947;-;nan;False;nan;nan;nan;False;0.11137777052131899;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x000001C6874703C8;drum;out1;evaporator;in2;drum:out1_evaporator:in2;[];[];nan;False;False;172.04158378126772;kg / s;172.04158378126772;False;nan;nan;nan;False;132.6530612244898;bar;132.6530612244898;False;nan;nan;nan;False;1542.0179250635942;kJ / kg;1542.0179250635942;False;nan;nan;nan;False;332.4295730098463;C;nan;False;nan;nan;nan;False;1.8122696139160267e-16;-;nan;False;nan;nan;nan;False;0.2714185731488517;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x000001C687472648;evaporator;out2;drum;in2;evaporator:out2_drum:in2;[];[];nan;False;False;172.04158378126772;kg / s;172.04158378126772;False;0x000001C687472C08;4.0;0.0;True;132.6530612244898;bar;132.6530612244898;False;nan;nan;nan;False;1794.5908830567978;kJ / kg;1794.5908830567978;False;nan;nan;nan;False;332.4295730098463;C;nan;False;nan;nan;nan;False;0.22666800469877632;-;nan;False;nan;nan;nan;False;0.6942414085318336;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x000001C687472C08;drum;out2;superheater;in2;drum:out2_superheater:in2;[];[];nan;False;False;43.01039594531693;kg / s;43.01039594531693;False;nan;nan;nan;False;132.6530612244898;bar;132.6530612244898;False;nan;nan;nan;False;2656.303809076439;kJ / kg;2656.303809076439;False;nan;nan;nan;False;332.4295730098463;C;nan;False;nan;nan;nan;False;1.0;-;nan;False;nan;nan;nan;False;0.5342006059043012;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
