id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;Ar;Ar0;Ar_set;CH4;CH40;CH4_set;CO2;CO20;CO2_set;H2O;H2O0;H2O_set;N2;N20;N2_set;O2;O20;O2_set;balance
0x0000023589FEC388;steam turbine high pressure;out1;mp split;in1;[];[];nan;False;False;68.77998187399001;kg / s;False;68.77998187399001;False;nan;nan;nan;False;0.8460846631948495;bar;False;0.8460846631948495;False;nan;nan;nan;False;2577.8068375765733;kJ / kg;False;2577.8068375765733;False;nan;nan;nan;False;95.00000000000028;C;False;95.00000000000028;False;nan;nan;nan;False;0.9604291991907308;-;False;nan;False;nan;nan;nan;False;130.83502505519823;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FEC688;mp split;out1;district heating condenser;in1;[];[];nan;False;False;34.38999093699501;kg / s;False;34.38999093699501;False;nan;nan;nan;False;0.8460846631948495;bar;False;0.8460846631948495;False;nan;nan;nan;False;2577.8068375765733;kJ / kg;False;2577.8068375765733;False;nan;nan;nan;False;95.00000000000028;C;False;95.00000000000028;False;nan;nan;nan;False;0.9604291991907308;-;False;nan;False;nan;nan;nan;False;65.41751252759913;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FEC988;district heating condenser;out1;feed water pump 1;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;0.8376238165629011;bar;False;0.8376238165629011;False;nan;nan;nan;False;396.93973187115074;kJ / kg;False;396.93973187115074;False;nan;nan;nan;False;94.72718105917409;C;False;94.72718105917409;False;nan;nan;nan;False;-5.781782628717766e-16;-;False;nan;False;nan;nan;nan;False;0.03574584789474632;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FECC88;feed water pump 1;out1;merge;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;132.6530612244898;bar;False;132.6530612244898;False;nan;nan;nan;False;414.0180199971682;kJ / kg;False;414.0180199971682;False;nan;nan;nan;False;96.40072334900748;C;False;96.40072334900748;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.03556649935672959;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FE8F48;mp split;out2;mp valve;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;0.8460846631948495;bar;False;0.8460846631948495;False;nan;nan;nan;False;2577.8068375765733;kJ / kg;False;2577.8068375765733;False;nan;nan;nan;False;95.00000000000028;C;False;95.00000000000028;False;nan;nan;nan;False;0.9604291991907308;-;False;nan;False;nan;nan;nan;False;65.41751252759911;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF4788;mp valve;out1;steam turbine low pressure;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;0x0000023589FEC388;0.5;0.0;True;0.8460846631948495;bar;False;0.8460846631948495;False;nan;nan;nan;False;2577.8068375765733;kJ / kg;False;2577.8068375765733;False;nan;nan;nan;False;95.00000000000028;C;False;95.00000000000028;False;nan;nan;nan;False;0.9604291991907308;-;False;nan;False;nan;nan;nan;False;65.41751252759911;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF6948;steam turbine low pressure;out1;condenser;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;0.05629016106716592;bar;False;0.05629016106716592;False;nan;nan;nan;False;2246.0057597123305;kJ / kg;False;2246.0057597123305;False;nan;nan;nan;False;34.99999999999966;C;False;34.99999999999966;False;nan;nan;nan;False;0.8682572645453807;-;False;nan;False;nan;nan;nan;False;752.6176231489474;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF6C48;condenser;out1;feed water pump 2;in1;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;0.05572725945649426;bar;False;0.05572725945649426;False;nan;nan;nan;False;145.87480515899406;kJ / kg;False;145.87480515899406;False;nan;nan;nan;False;34.818399638667415;C;False;34.818399638667415;False;nan;nan;nan;False;7.024668574060908e-15;-;False;nan;False;nan;nan;nan;False;0.0345957210129873;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF6F48;feed water pump 2;out1;merge;in2;[];[];nan;False;False;34.389990936995005;kg / s;False;34.389990936995005;False;nan;nan;nan;False;132.6530612244898;bar;False;132.6530612244898;False;nan;nan;nan;False;162.50112049270953;kJ / kg;False;162.50112049270953;False;nan;nan;nan;False;35.964108058378656;C;False;35.964108058378656;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.034409805854329345;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF6C08;merge;out1;economizer;in2;[];[];nan;False;False;68.77998187399001;kg / s;False;68.77998187399001;False;nan;nan;nan;False;132.6530612244898;bar;False;132.6530612244898;False;nan;nan;nan;False;288.2595702449389;kJ / kg;False;288.2595702449389;False;nan;nan;nan;False;66.24607290804323;C;False;66.24607290804323;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.06978711072564327;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FFED08;cooling water backflow;out1;condenser;in2;[];[];nan;False;False;1151.5500635712428;kg / s;False;1151.5500635712428;False;nan;nan;nan;False;5.0;bar;False;5.0;True;nan;nan;nan;False;63.45844062468225;kJ / kg;False;63.45844062468225;False;nan;nan;nan;False;15.0;C;False;15.0;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;1.1523697589930386;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;True;0.0;0.0;True;0.0;0.0;True;1.0;1.0;True;0.0;0.0;True;0.0;0.0;True;False
0x000002358A002588;condenser;out2;cooling water feedflow;in1;['T'];['m'];nan;False;False;1151.5500635712428;kg / s;False;1151.5500635712428;False;nan;nan;nan;False;4.9;bar;False;4.9;False;nan;nan;nan;False;126.176933531199;kJ / kg;False;126.176933531199;False;nan;nan;nan;False;30.00000000000699;C;False;30.00000000000699;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;1.1563806912123866;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
0x0000023589FF6308;district heating backflow;out1;district heating condenser;in2;[];[];nan;False;False;447.62711659394716;kg / s;False;447.62711659394716;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;210.19336370554947;kJ / kg;False;210.19336370554947;False;nan;nan;nan;False;50.00000000000148;C;False;50.00000000000148;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.45286821851868675;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;True;0.0;0.0;True;0.0;0.0;True;1.0;1.0;True;0.0;0.0;True;0.0;0.0;True;False
0x0000023589FFE5C8;district heating condenser;out2;district heating feedflow;in1;[];[];nan;False;False;447.62711659394716;kg / s;False;447.62711659394716;False;nan;nan;nan;False;9.8;bar;False;9.8;False;nan;nan;nan;False;377.74353486292875;kJ / kg;False;377.74353486292875;False;nan;nan;nan;False;89.9999999999996;C;False;89.9999999999996;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.4635205660891172;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0.0;0.0;False;0.0;0.0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0.0;0.0;False;False
