label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
district heating condenser;condenser;['heat output'];[None];[-100000.0];['0x0000014028668CC8'];['ttd_u', 'pr2'];['zeta2', 'kA'];cet_design_maxQ;False;True;-100000.0;False;False;8534.447706123186;True;False;11.717219841683871;False;False;2.5527468246845046;False;False;32.28406494952179;False;False;0.9900000000000001;True;False;0.9999999526746015;False;False;438547.81789901666;False;False;89.98573571525483;True;False;False;False;0x000001402866C788;False;m;0x0000014028737AC8;False;m;-273.44607919206624;False;287.4005367499771;False;13.954457557910871;False;nan;False
condenser;condenser;[];[];[];[];['ttd_u', 'pr2'];['zeta2', 'kA'];nan;False;False;-73659169.68941067;False;False;6845638.697939588;False;False;10.76001421336781;False;False;4.999999999992724;True;False;19.818399638667415;False;False;0.99;True;False;0.98;True;False;0.005159972343758617;False;False;8.922430511894435;False;False;False;False;0x000001402874A408;False;m;0x000001402871BB08;False;m;-239036.75336395355;False;249238.477199509;False;10201.723835555458;False;nan;False
