label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;17106.033556513154;False;False;0.7922351841380952;False;False;1.005;True;False;0;False;False;0x00000259FAB944C8;False;nan;0x00000259FD1FCD08;True;m;11.941101060441142;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;14073.940594542433;False;False;0.8001932236828451;False;False;1.5959956196065137;False;False;0;False;False;0x00000259FD1FC988;False;nan;0x00000259FDFA1C88;True;m;8.478592563931752;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;56213.74738351164;False;False;0.8001932236828492;False;False;4.999999999999993;True;False;0;False;False;0x00000259FDF9DA88;False;nan;0x00000259FDFA1C88;True;m;24.446090302729086;False
