id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x000002DCE8624748;cycle closer;out1;high pressure turbine;in1;['p'];[];nan;False;False;cycle closer:out1_high pressure turbine:in1;74.9543661478706;kg / s;False;74.9543661478706;True;nan;nan;nan;False;90.30307982296267;bar;False;90.30307982296267;False;nan;nan;nan;False;3511.6488881312907;kJ / kg;False;3511.6488881312907;False;nan;nan;nan;False;550.0000000000041;C;False;550.0000000000041;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;2.978938835569193;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x000002DCE8624E08;high pressure turbine;out1;extraction splitter;in1;['p'];[];nan;False;False;high pressure turbine:out1_extraction splitter:in1;74.9543661478706;kg / s;False;74.9543661478706;False;nan;nan;nan;False;9.09886737772318;bar;False;9.09886737772318;False;nan;nan;nan;False;2930.4188793160533;kJ / kg;False;2930.4188793160533;False;nan;nan;nan;False;242.69159864917344;C;False;242.69159864917344;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;18.93275280096119;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE862A4C8;extraction splitter;out1;preheater;in1;[];[];nan;False;False;extraction splitter:out1_preheater:in1;10.187550460240624;kg / s;False;10.187550460240624;False;nan;nan;nan;False;9.09886737772318;bar;False;9.09886737772318;False;nan;nan;nan;False;2930.4188793160533;kJ / kg;False;2930.4188793160533;False;nan;nan;nan;False;242.69159864917344;C;False;242.69159864917344;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;2.57327737426986;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE862AB48;extraction splitter;out2;low pressure turbine;in1;[];[];nan;False;False;extraction splitter:out2_low pressure turbine:in1;64.76681568762999;kg / s;False;64.76681568762999;False;nan;nan;nan;False;9.09886737772318;bar;False;9.09886737772318;False;nan;nan;nan;False;2930.4188793160533;kJ / kg;False;2930.4188793160533;False;nan;nan;nan;False;242.69159864917344;C;False;242.69159864917344;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;16.359475426691333;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE6CEE748;preheater;out1;valve;in1;[];[];nan;False;False;preheater:out1_valve:in1;10.187550460240624;kg / s;False;10.187550460240624;False;nan;nan;nan;False;9.007878703945948;bar;False;9.007878703945948;False;nan;nan;nan;False;742.7255379618795;kJ / kg;False;742.7255379618795;False;nan;nan;nan;False;175.38763850940734;C;False;175.38763850940734;False;nan;nan;nan;False;2.6854305353117387e-15;-;False;nan;False;nan;nan;nan;False;0.011422593610921173;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE86464C8;valve;out1;waste steam merge;in2;[];[];nan;False;False;valve:out1_waste steam merge:in2;10.187550460240624;kg / s;False;10.187550460240624;False;nan;nan;nan;False;1.0449573056020283;bar;False;1.0449573056020283;False;nan;nan;nan;False;742.7255379618795;kJ / kg;False;742.7255379618795;False;nan;nan;nan;False;100.83987029832883;C;False;100.83987029832883;False;nan;nan;nan;False;0.14196538192476824;-;False;nan;False;nan;nan;nan;False;2.360299098300766;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8646A88;low pressure turbine;out1;waste steam merge;in1;[];[];nan;False;False;low pressure turbine:out1_waste steam merge:in1;64.76681568762999;kg / s;False;64.76681568762999;False;nan;nan;nan;False;1.0449573056020283;bar;False;1.0449573056020283;False;nan;nan;nan;False;2567.7782886456907;kJ / kg;False;2567.7782886456907;False;nan;nan;nan;False;100.83987029832883;C;False;100.83987029832883;False;nan;nan;nan;False;0.9515945209076428;-;False;nan;False;nan;nan;nan;False;100.19611216831532;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8649088;waste steam merge;out1;condenser;in1;[];[];nan;False;False;waste steam merge:out1_condenser:in1;74.9543661478706;kg / s;False;74.9543661478706;False;nan;nan;nan;False;1.0449573056020283;bar;False;1.0449573056020283;False;nan;nan;nan;False;2319.7231326123224;kJ / kg;False;2319.7231326123224;False;nan;nan;nan;False;100.83987029832866;C;False;100.83987029832866;False;nan;nan;nan;False;0.8415523961940901;-;False;nan;False;nan;nan;nan;False;102.55641126661591;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE8646208;condenser;out1;pump;in1;[];[];nan;False;False;condenser:out1_pump:in1;74.9543661478706;kg / s;False;74.9543661478706;False;nan;nan;nan;False;1.0345077325460088;bar;False;1.0345077325460088;False;nan;nan;nan;False;421.5161643659516;kJ / kg;False;421.5161643659516;False;nan;nan;nan;False;100.55703956006795;C;False;100.55703956006795;False;nan;nan;nan;False;-1.8134728420271502e-15;-;False;nan;False;nan;nan;nan;False;0.07824466501595603;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x000002DCE864DC48;pump;out1;preheater;in2;[];[];nan;False;False;pump:out1_preheater:in2;74.9543661478706;kg / s;False;74.9543661478706;False;nan;nan;nan;False;95.9156461838163;bar;False;95.9156461838163;False;nan;nan;nan;False;433.98095448781424;kJ / kg;False;433.98095448781424;False;nan;nan;nan;False;101.82883824551709;C;False;101.82883824551709;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.07796003308640524;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
