;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_LT-HP_2;Q_SLK_1;Q_EC;Q_zu_TES_1;Status_zu_TES_1;Q_demand;Q_zu_LT-HP_1;Q_zu_LT-HP_2;Q_Sol;Q_ab_TES_1;Status_ab_TES_1;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_TES_1;Q_zu_TES_1;Status_zu_TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_zu_LT-HP_2;P_spot_market;P_GuD_1;P_source
2016-01-01 00:00:00;0.0;0.0;75.07189041599196;72.50446153167157;0.0;0.0;39.423648052336475;1.4210854715202004e-14;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14998.5;0.0;0.0;0.0;0.0;35.13662371;1.0;0.0;0.0;98.21441007509969;133.3510337850997;0.0
2016-01-01 01:00:00;0.0;37.423648052336475;75.07189041599196;72.50446153167157;0.0;0.0;0.0;1.4210854715202004e-14;0.0;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14997.00015;0.0;0.0;0.0;37.80166469932978;35.13662371;1.0;0.0;0.0;60.412745375769916;133.3510337850997;0.0
2016-01-01 02:00:00;0.0;43.85569945601944;75.07189041599196;72.0724101279886;0.0;0.0;0.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14995.500449985;0.0;0.0;0.0;44.298686319211555;35.35770796;1.0;0.0;0.0;53.69463950588815;133.3510337850997;0.0
2016-01-01 03:00:00;0.0;51.68954093666925;57.56493464266363;71.62873206197739;0.0;11.116792358689732;0.0;3.907985046680551e-14;0.0;0.0;191.99999999999997;0.0;8.5;0.0;8.5;1.0;8.5;1.0;14985.500899940002;0.0;0.0;0.0;52.21165751178713;35.58189366;1.0;0.0;2.616792358689733;0.0;90.41034353047687;0.0
2016-01-01 04:00:00;0.0;54.70886492086239;58.92778782853849;71.17824898444324;11.185098266155856;0.0;0.0;0.0;0.0;0.0;196.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14975.502349850009;0.0;0.0;0.0;55.26147971804282;35.80654297;1.0;2.685098266155856;0.0;0.0;93.75312095419868;0.0
2016-01-01 05:00:00;0.0;62.68656076929299;62.335019065342166;70.72233470491722;0.0;11.25608546044764;0.0;3.552713678800501e-15;0.0;0.0;207.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;14965.504799615024;0.0;0.0;0.0;63.319758352821204;36.03446174;1.0;0.0;2.75608546044764;0.0;102.11030555326884;0.0
2016-01-01 06:00:00;0.0;75.0;68.38025604377987;69.31966813758254;0.0;17.30007581863761;0.0;1.4210854715202004e-14;0.0;0.0;230.0;0.0;12.837200754134132;0.0;12.837200754134132;1.0;12.837200754134132;1.0;14951.171048380927;0.0;0.0;0.0;75.75757575757576;36.71748393;1.0;0.0;4.4628750645034785;0.0;116.93793475207924;0.0
2016-01-01 07:00:00;0.0;75.0;68.18992585527104;69.31966813758254;0.0;15.490406007146433;0.0;1.4210854715202004e-14;0.0;0.0;228.0;0.0;11.494368797075243;0.0;11.494368797075243;1.0;11.494368797075243;1.0;14938.181562479014;0.0;0.0;0.0;75.75757575757576;36.71748393;1.0;0.0;3.9960372100711914;1.4210854715202004e-14;116.47109689764697;0.0
2016-01-01 08:00:00;0.0;70.36752375828729;65.8577683898792;69.31966813758254;11.455039714251024;0.0;0.0;2.3092638912203256e-14;0.0;0.0;217.00000000000003;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14928.187744322766;0.0;0.0;0.0;71.07830682655282;36.71748393;1.0;2.955039714251025;0.0;0.0;110.75083047080383;1.4210854715202004e-14
2016-01-01 09:00:00;0.0;69.45656698089375;65.36247549739068;69.79329682090484;0.0;11.38766070081073;0.0;0.0;0.0;0.0;216.00000000000003;0.0;8.5;0.0;8.5;1.0;8.5;1.0;14918.194925548334;0.0;0.0;0.0;70.15814846554925;36.49017739;1.0;0.0;2.8876607008107307;0.0;109.53598655635997;0.0
2016-01-01 10:00:00;0.0;0.0;75.07189041599196;69.79329682090484;78.13481276310318;0.0;0.0;0.0;0.0;0.0;223.0;58.32153994885833;0.0;0.0;58.32153994885833;1.0;58.32153994885833;1.0;14858.381566106924;0.0;0.0;0.0;0.0;36.49017739;1.0;19.813272814244858;0.0;77.04758358085485;133.3510337850997;0.0
2016-01-01 11:00:00;46.06136985726262;0.0;75.07189041599196;69.79329682090484;0.0;41.073442905840594;0.0;1.4210854715202004e-14;0.0;0.0;232.0;0.0;30.65811968517727;0.0;30.65811968517727;1.0;30.65811968517727;1.0;14826.237608265137;0.0;0.0;51.38135867;0.0;36.49017739;1.0;0.0;10.415323220663323;137.8268918444364;133.3510337850997;0.0
2016-01-01 12:00:00;68.74715206229249;0.0;75.07189041599196;69.79329682090484;11.38766070081073;0.0;0.0;0.0;0.0;0.0;225.00000000000003;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14816.25498450431;0.0;0.0;92.56389500644933;0.0;36.49017739;1.0;2.8876607008107307;0.0;186.5370907007383;133.3510337850997;0.0
2016-01-01 13:00:00;63.74715206229249;0.0;75.07189041599196;69.79329682090484;11.38766070081073;0.0;0.0;2.1316282072803006e-14;0.0;0.0;220.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14806.27335900586;0.0;0.0;83.48716669171695;0.0;36.49017739;1.0;2.8876607008107307;0.0;177.46036238600593;133.3510337850997;0.0
2016-01-01 14:00:00;0.0;0.0;75.07189041599196;69.79329682090484;0.0;77.13481276310318;0.0;0.0;0.0;0.0;222.0;0.0;57.57511799062463;0.0;57.57511799062463;1.0;57.57511799062463;1.0;14747.217613679335;0.0;0.0;0.0;0.0;36.49017739;1.0;0.0;19.559694772478547;77.30116162262115;133.3510337850997;0.0
2016-01-01 15:00:00;0.0;0.0;75.07189041599196;70.72233470491722;68.20577487909082;0.0;0.0;0.0;0.0;0.0;214.0;51.50539132893329;0.0;0.0;51.50539132893329;1.0;51.50539132893329;1.0;14694.237500589034;0.0;0.0;0.0;0.0;36.03446174;1.0;16.70038355015753;0.0;80.61618849494218;133.3510337850997;0.0
2016-01-01 16:00:00;68.2057748790908;0.0;75.07189041599196;70.72233470491722;0.0;0.0;0.0;0.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14692.768076838975;0.0;0.0;91.58110828490597;0.0;36.03446174;1.0;0.0;0.0;188.89768033000567;133.3510337850997;0.0
2016-01-01 17:00:00;74.6506540790437;0.0;75.07189041599196;70.72233470491722;0.0;0.0;1.5551208000471206;0.0;0.0;0.0;222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14691.29880003129;0.0;0.0;103.28079178875443;0.0;36.03446174;1.0;0.0;0.0;200.59736383385413;133.3510337850997;0.0
2016-01-01 18:00:00;74.6506540790437;0.0;75.07189041599196;70.72233470491722;0.0;0.0;0.5551208000471206;0.0;0.0;0.0;221.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14689.829670151292;0.0;0.0;103.28079178875443;0.0;36.03446174;1.0;0.0;0.0;200.59736383385413;133.3510337850997;0.0
2016-01-01 19:00:00;74.6506540790437;0.0;75.07189041599196;68.27745550496434;0.0;0.0;0.0;2.842170943040401e-14;0.0;-0.0;217.99999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14688.360687184277;0.0;-0.0;103.28079178875443;0.0;35.033700035545756;1.0;0.0;0.0;201.59812553830838;133.3510337850997;2.842170943040401e-14
2016-01-01 20:00:00;74.6506540790437;0.0;75.07189041599196;70.72233470491722;0.0;0.0;2.0551208000471206;0.0;8.5;1.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14695.391851115559;8.5;1.0;103.28079178875443;0.0;36.03446174;1.0;0.0;0.0;200.59736383385413;133.3510337850997;0.0
2016-01-01 21:00:00;74.6506540790437;0.0;75.07189041599196;70.72233470491722;0.0;0.0;0.05512080004712061;0.0;8.5;1.0;212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14702.422311930448;8.5;1.0;103.28079178875443;0.0;36.03446174;1.0;0.0;0.0;200.59736383385413;133.3510337850997;0.0
2016-01-01 22:00:00;74.6506540790437;0.0;75.07189041599196;70.72233470491722;0.0;0.0;0.0;0.0;22.4448791999529;1.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14723.396948899208;22.4448791999529;1.0;103.28079178875443;0.0;36.03446174;1.0;0.0;0.0;200.59736383385413;133.3510337850997;0.0
2016-01-01 23:00:00;0.0;0.0;75.07189041599196;71.62873206197739;0.0;33.29937752203065;0.0;0.0;0.0;0.0;180.0;0.0;25.46100527963997;0.0;25.46100527963997;1.0;25.46100527963997;1.0;14696.463603924678;0.0;0.0;0.0;0.0;35.58189366;1.0;0.0;7.838372242390684;89.93076788270902;133.3510337850997;0.0
2016-01-02 00:00:00;0.0;0.0;67.5061123358457;72.50446153167157;10.989426132482727;0.0;0.0;0.0;0.0;0.0;151.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14686.493957564287;0.0;0.0;0.0;0.0;35.13662371;1.0;2.4894261324827287;0.0;77.1678037405783;114.79385358306102;1.4210854715202004e-14
2016-01-02 01:00:00;0.0;36.63019885828174;51.24539334134126;72.0724101279886;0.0;11.051997672388376;0.0;0.0;0.0;0.0;171.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;14676.525308168531;0.0;0.0;0.0;37.00020086695125;35.35770796;1.0;0.0;2.551997672388375;0.0;74.90990649933963;0.0
2016-01-02 02:00:00;0.0;39.048064972563246;51.02032411600073;72.93161091143602;0.0;0.0;0.0;0.0;0.0;0.0;163.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;14675.057655637715;0.0;0.0;0.0;39.44248987127601;34.9153716;1.0;0.0;0.0;0.0;74.35786147127601;0.0
2016-01-02 03:00:00;0.0;36.27251141306927;50.86739341216202;72.93161091143602;10.92848426333269;0.0;0.0;0.0;0.0;0.0;171.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14665.09014987215;0.0;0.0;0.0;36.638900417241686;34.9153716;1.0;2.428484263332691;0.0;0.0;73.98275628057438;0.0
2016-01-02 04:00:00;0.0;46.36669233322666;55.13942000261905;72.50446153167157;10.989426132482727;0.0;0.0;7.105427357601002e-15;0.0;0.0;185.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14655.123640857166;0.0;0.0;0.0;46.83504276083501;35.13662371;1.0;2.4894261324827287;0.0;0.0;84.46109260331774;0.0
2016-01-02 05:00:00;0.0;51.32483485458188;57.18127748126382;72.50446153167157;10.989426132482727;0.0;0.0;3.552713678800501e-14;0.0;0.0;191.99999999999997;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14645.15812849308;0.0;0.0;0.0;51.84326752988069;35.13662371;1.0;2.4894261324827287;0.0;0.0;89.46931737236342;0.0
2016-01-02 06:00:00;0.0;59.480907755941764;60.773567823391126;71.62873206197739;11.116792358689732;0.0;0.0;0.0;0.0;0.0;203.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14635.19361268023;0.0;0.0;0.0;60.08172500600178;35.58189366;1.0;2.616792358689733;0.0;0.0;98.28041102469152;0.0
2016-01-02 07:00:00;0.0;70.81380494761086;65.44067063172203;71.62873206197739;11.116792358689732;0.0;0.0;1.0658141036401503e-14;0.0;0.0;219.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;14625.230093318962;0.0;0.0;0.0;71.52909590667764;35.58189366;1.0;2.616792358689733;0.0;0.0;109.72778192536737;0.0
2016-01-02 08:00:00;0.0;70.81380494761086;65.44067063172203;71.62873206197739;0.0;11.116792358689732;0.0;1.0658141036401503e-14;0.0;0.0;219.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;14615.267570309632;0.0;0.0;0.0;71.52909590667764;35.58189366;1.0;0.0;2.616792358689733;0.0;109.72778192536737;0.0
2016-01-02 09:00:00;0.0;75.0;68.8232961957035;70.72233470491722;0.0;25.45436909937928;0.0;3.552713678800501e-15;0.0;0.0;240.0;0.0;19.221792345570858;0.0;19.221792345570858;1.0;19.221792345570858;1.0;14594.58425120703;0.0;0.0;0.0;75.75757575757576;36.03446174;1.0;0.0;6.232576753808421;1.4210854715202004e-14;118.0246142513842;0.0
2016-01-02 10:00:00;0.0;75.0;71.50322460105457;69.79329682090484;0.0;48.70347857804059;0.0;0.0;0.0;0.0;265.0;0.0;36.353345853013714;0.0;36.353345853013714;1.0;36.353345853013714;1.0;14556.771446928895;0.0;0.0;0.0;75.75757575757576;36.49017739;1.0;0.0;12.350132725026876;0.0;124.59788587260265;0.0
2016-01-02 11:00:00;0.0;7.058044303915281;75.07189041599196;69.31966813758254;0.0;114.55039714251023;0.0;0.0;0.0;0.0;266.0;0.0;85.0;0.0;85.0;1.0;85.0;1.0;14470.315769784202;0.0;0.0;0.0;7.129337680722506;36.71748393;1.0;0.0;29.550397142510253;59.953815031866945;133.3510337850997;0.0
2016-01-02 12:00:00;0.0;3.058044303915281;75.07189041599196;69.31966813758254;114.55039714251023;0.0;0.0;0.0;0.0;0.0;262.0;85.0;0.0;0.0;85.0;1.0;85.0;1.0;14383.868738207224;0.0;0.0;0.0;3.088933640318466;36.71748393;1.0;29.550397142510253;0.0;63.99421907227099;133.3510337850997;0.0
2016-01-02 13:00:00;0.0;75.0;72.28202490821083;69.31966813758254;0.0;54.398306954206646;0.0;1.4210854715202004e-14;0.0;0.0;271.0;0.0;40.3652558738413;0.0;40.3652558738413;1.0;40.3652558738413;1.0;14342.065095459562;0.0;0.0;0.0;75.75757575757576;36.71748393;1.0;0.0;14.033051080365354;1.4210854715202004e-14;126.50811076794113;0.0
2016-01-02 14:00:00;0.0;75.0;70.6642183058858;69.31966813758254;0.0;39.016113556531685;0.0;2.1316282072803006e-14;0.0;0.0;254.0;0.0;28.95118423884077;0.0;28.95118423884077;1.0;28.95118423884077;1.0;14311.679704711178;0.0;0.0;0.0;75.75757575757576;36.71748393;1.0;0.0;10.06492931769092;0.0;122.53998900526669;0.0
2016-01-02 15:00:00;0.0;75.0;72.72703819174427;68.35276484703407;0.0;54.92019696122166;0.0;0.0;0.0;0.0;271.0;0.0;40.2617307261375;0.0;40.2617307261375;1.0;40.2617307261375;1.0;14269.986806014569;0.0;0.0;0.0;75.75757575757576;37.18358793;1.0;0.0;14.658466235084157;0.0;127.59962992265991;1.4210854715202004e-14
2016-01-02 16:00:00;0.0;75.0;72.98606390530087;67.35745218975852;53.656483904940615;0.0;0.0;0.0;0.0;0.0;269.0;38.83367823682847;0.0;0.0;38.83367823682847;1.0;38.83367823682847;1.0;14229.72612909714;0.0;0.0;0.0;75.75757575757576;37.65458128;1.0;14.822805668112144;0.0;0.0;128.2349627056879;0.0
2016-01-02 17:00:00;74.6506540790437;0.0;75.07189041599196;66.84818674241137;0.0;0.0;67.42926876255297;0.0;0.0;0.0;284.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14228.303156484231;0.0;0.0;103.28079178875443;0.0;37.88949053;1.0;0.0;0.0;198.74233504385413;133.3510337850997;0.0
2016-01-02 18:00:00;74.6506540790437;0.0;75.07189041599196;66.33059211529144;0.0;0.0;70.94686338967293;2.842170943040401e-14;0.0;0.0;287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14226.880326168579;0.0;0.0;103.28079178875443;0.0;38.10234042;1.0;0.0;0.0;198.52948515385413;133.3510337850997;0.0
2016-01-02 19:00:00;74.6506540790437;0.0;75.07189041599196;66.33059211529144;0.0;61.94686338967293;0.0;2.842170943040401e-14;0.0;0.0;278.0;0.0;44.234783537473945;0.0;44.234783537473945;1.0;44.234783537473945;1.0;14181.222854598489;0.0;0.0;103.28079178875443;0.0;38.10234042;1.0;0.0;17.712079852198976;180.81740530165519;133.3510337850997;0.0
2016-01-02 20:00:00;0.0;75.0;72.3786975445043;67.35745218975852;48.263850265737176;0.0;0.0;0.0;0.0;0.0;263.0;34.93077994097795;0.0;0.0;34.93077994097795;1.0;34.93077994097795;1.0;14144.87395237205;0.0;0.0;0.0;75.75757575757576;37.65458128;1.0;13.333070324759229;0.0;0.0;126.745227362335;0.0
2016-01-02 21:00:00;0.0;75.0;72.7044765466754;66.84818674241137;0.0;49.447336710913234;0.0;0.0;0.0;0.0;264.0;0.0;35.55011180090963;0.0;35.55011180090963;1.0;35.55011180090963;1.0;14107.909353175904;0.0;0.0;0.0;75.75757575757576;37.88949053;1.0;0.0;13.897224910003597;0.0;127.54429119757937;0.0
2016-01-02 22:00:00;0.0;75.0;71.67642781736782;66.84818674241137;40.475385440220805;0.0;0.0;0.0;0.0;0.0;254.0;29.099736675346307;0.0;0.0;29.099736675346307;1.0;29.099736675346307;1.0;14077.398825565242;0.0;0.0;0.0;75.75757575757576;37.88949053;1.0;11.375648764874498;0.0;0.0;125.02271505245025;1.4210854715202004e-14
2016-01-02 23:00:00;0.0;75.0;70.65782618891397;67.35745218975852;32.98472162132751;0.0;0.0;0.0;0.0;0.0;246.0;23.872568102734856;0.0;0.0;23.872568102734856;1.0;23.872568102734856;1.0;14052.118517579951;0.0;0.0;0.0;75.75757575757576;37.65458128;1.0;9.112153518592653;0.0;0.0;122.5243105561684;1.4210854715202004e-14
2016-01-03 00:00:00;0.0;75.0;70.35414300851569;67.35745218975852;0.0;30.28840480172579;0.0;2.842170943040401e-14;0.0;0.0;242.99999999999997;0.0;21.921118954809597;0.0;21.921118954809597;1.0;21.921118954809597;1.0;14028.792186773384;0.0;0.0;0.0;75.75757575757576;37.65458128;1.0;0.0;8.367285846916193;0.0;121.77944288449196;0.0
2016-01-03 01:00:00;0.0;75.0;71.04498937262797;66.33059211529144;0.0;33.624418512080624;0.0;2.842170943040401e-14;0.0;0.0;246.0;0.0;24.010398478113668;0.0;24.010398478113668;1.0;24.010398478113668;1.0;14003.378909076593;0.0;0.0;0.0;75.75757575757576;38.10234042;1.0;0.0;9.614020033966954;0.0;123.47393621154272;0.0
2016-01-03 02:00:00;0.0;75.0;71.02537879778511;65.79843478873313;32.17618641348176;0.0;0.0;0.0;0.0;0.0;244.0;22.816871532060226;0.0;0.0;22.816871532060226;1.0;22.816871532060226;1.0;13979.161699653627;0.0;0.0;0.0;75.75757575757576;38.30894517;1.0;9.359314881421533;0.0;0.0;123.42583580899729;0.0
2016-01-03 03:00:00;0.0;75.0;71.326035168383;65.25297635888818;33.42098847272884;0.0;0.0;1.4210854715202004e-14;0.0;0.0;245.0;23.531156734589576;0.0;0.0;23.531156734589576;1.0;23.531156734589576;1.0;13954.232626749073;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;9.889831738139264;0.0;1.4210854715202004e-14;124.16327938571504;0.0
2016-01-03 04:00:00;0.0;75.0;71.326035168383;65.25297635888818;0.0;33.42098847272884;0.0;1.4210854715202004e-14;0.0;0.0;245.0;0.0;23.531156734589576;0.0;23.531156734589576;1.0;23.531156734589576;1.0;13929.306046751808;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;0.0;9.889831738139264;1.4210854715202004e-14;124.16327938571504;0.0
2016-01-03 05:00:00;0.0;75.0;72.29494970759747;65.25297635888818;0.0;41.45207393351437;0.0;1.4210854715202004e-14;0.0;0.0;254.0;0.0;29.18570913901155;0.0;29.18570913901155;1.0;29.18570913901155;1.0;13898.72740700812;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;0.0;12.266364794502824;0.0;126.53981244207858;0.0
2016-01-03 06:00:00;0.0;75.0;73.37152141783577;65.25297635888818;0.0;50.37550222327607;0.0;1.4210854715202004e-14;0.0;0.0;264.0;0.0;35.46854514392486;0.0;35.46854514392486;1.0;35.46854514392486;1.0;13861.868989123495;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;0.0;14.906957079351224;0.0;129.18040472692698;1.4210854715202004e-14
2016-01-03 07:00:00;0.0;75.0;74.91268994363008;64.69748035740898;0.0;61.38982969896091;0.0;0.0;0.0;0.0;276.0;0.0;42.908371807553834;0.0;42.908371807553834;1.0;42.908371807553834;1.0;13817.57443041703;0.0;0.0;0.0;75.75757575757576;38.72151659;1.0;0.0;18.481457891407075;0.0;132.96055023898282;1.4210854715202004e-14
2016-01-03 08:00:00;0.0;74.3445577634063;75.07189041599196;64.69748035740898;64.88607146319274;0.0;0.0;0.0;0.0;0.0;279.0;45.35206716042262;0.0;0.0;45.35206716042262;1.0;45.35206716042262;1.0;13770.840605813566;0.0;0.0;0.0;75.0955128923296;38.72151659;1.0;19.53400430277011;0.0;0.0;133.3510337850997;0.0
2016-01-03 09:00:00;0.0;70.35700097832836;75.07189041599196;65.25297635888818;0.0;80.3181322467915;0.0;0.0;0.0;0.0;291.0;0.0;56.55064810757905;0.0;56.55064810757905;1.0;56.55064810757905;1.0;13712.912873645406;0.0;0.0;0.0;71.06767775588723;38.51587189;1.0;0.0;23.76748413921247;0.0;133.3510337850997;0.0
2016-01-03 10:00:00;0.0;59.90872869646801;75.07189041599196;64.69748035740898;113.32190053013102;0.0;0.0;0.0;0.0;0.0;313.0;79.20625070520103;0.0;0.0;79.20625070520103;1.0;79.20625070520103;1.0;13632.335331652841;0.0;0.0;0.0;60.51386737016971;38.72151659;1.0;34.11564982492999;0.0;7.105427357601002e-15;133.3510337850997;0.0
2016-01-03 11:00:00;0.0;55.18287632844632;75.07189041599196;63.553371156259615;0.0;123.48208756545695;5.709774533845156;0.0;0.0;0.0;323.0;0.0;85.0;0.0;85.0;1.0;85.0;1.0;13545.972098119675;0.0;0.0;0.0;55.74027911964275;39.1286671;1.0;0.0;38.48208756545695;0.0;133.3510337850997;0.0
2016-01-03 12:00:00;0.0;55.18287632844632;75.07189041599196;63.553371156259615;123.48208756545695;0.0;0.709774533845156;0.0;0.0;0.0;318.0;85.0;0.0;0.0;85.0;1.0;85.0;1.0;13459.617500909864;0.0;0.0;0.0;55.74027911964275;39.1286671;1.0;38.48208756545695;0.0;0.0;133.3510337850997;0.0
2016-01-03 13:00:00;0.0;58.96380296226532;75.07189041599196;64.13122201318765;113.83308460855508;0.0;0.0;2.842170943040401e-14;0.0;0.0;312.0;78.96725013503651;0.0;0.0;78.96725013503651;1.0;78.96725013503651;1.0;13379.304289024738;0.0;0.0;0.0;59.559396931581134;38.92580238;1.0;34.865834473518575;0.0;0.0;133.3510337850997;0.0
2016-01-03 14:00:00;0.0;57.223058801838214;75.07189041599196;64.13122201318765;0.0;119.57382876898221;0.0;1.4210854715202004e-14;0.0;0.0;316.0;0.0;82.94966686068877;0.0;82.94966686068877;1.0;82.94966686068877;1.0;13295.016691735147;0.0;0.0;0.0;57.80106949680628;38.92580238;1.0;0.0;36.62416190829343;0.0;133.3510337850997;0.0
2016-01-03 15:00:00;0.0;62.03164473572364;75.07189041599196;64.69748035740898;0.0;106.1989844908754;0.0;0.0;0.0;0.0;308.0;0.0;74.22769430155715;0.0;74.22769430155715;1.0;74.22769430155715;1.0;13219.459495764417;0.0;0.0;0.0;62.658227005781455;38.72151659;1.0;0.0;31.971290189318243;1.4210854715202004e-14;133.3510337850997;0.0
2016-01-03 16:00:00;0.0;65.79923471872951;75.07189041599196;65.25297635888818;0.0;95.87589850639037;0.0;1.4210854715202004e-14;0.0;0.0;302.0;0.0;67.5046100645528;0.0;67.5046100645528;1.0;67.5046100645528;1.0;13150.632939750289;0.0;0.0;0.0;66.46387345326214;38.51587189;1.0;0.0;28.37128844183757;0.0;133.3510337850997;0.0
2016-01-03 17:00:00;0.0;56.26745701345342;75.07189041599196;64.13122201318765;122.52943055736696;0.0;0.0;0.0;0.0;0.0;318.0;85.0;0.0;0.0;85.0;1.0;85.0;1.0;13064.317876456314;0.0;0.0;0.0;56.83581516510447;38.92580238;1.0;37.52943055736695;0.0;0.05998568262828741;133.3510337850997;0.0
2016-01-03 18:00:00;74.6506540790437;0.0;75.07189041599196;64.13122201318765;99.14623349177668;0.0;0.0;0.0;0.0;0.0;313.0;68.77882161425198;0.0;0.0;68.77882161425198;1.0;68.77882161425198;1.0;12994.232623054415;0.0;0.0;103.28079178875443;0.0;38.92580238;1.0;30.367411877524695;0.0;167.33861131632943;133.3510337850997;0.0
2016-01-03 19:00:00;74.6506540790437;0.0;75.07189041599196;64.13122201318765;97.14623349177668;0.0;0.0;0.0;0.0;0.0;311.0;67.39139983952654;0.0;0.0;67.39139983952654;1.0;67.39139983952654;1.0;12925.541799952582;0.0;0.0;103.28079178875443;0.0;38.92580238;1.0;29.754833652250138;0.0;167.95118954160398;133.3510337850997;0.0
2016-01-03 20:00:00;46.06136985726262;0.0;75.07189041599196;63.553371156259615;123.48208756545695;0.0;2.831281005028842;0.0;0.0;0.0;311.0;85.0;0.0;0.0;85.0;1.0;85.0;1.0;12839.249245772588;0.0;0.0;51.38135867;0.0;39.1286671;1.0;38.48208756545695;0.0;107.12163778964275;133.3510337850997;0.0
2016-01-03 21:00:00;0.0;49.9962068578964;75.07189041599196;62.358901514061536;0.0;125.57300121205013;0.0;0.0;0.0;0.0;313.0;0.0;85.0;0.0;85.0;1.0;85.0;1.0;12752.96532084801;0.0;0.0;0.0;50.5012190483802;39.52954175;1.0;0.0;40.573001212050144;2.7472717746693647;133.3510337850997;0.0
2016-01-03 22:00:00;0.0;75.0;75.07189041599196;64.69748035740898;0.0;61.230629226599035;0.0;0.0;0.0;0.0;276.0;0.0;42.79709876617973;0.0;42.79709876617973;1.0;42.79709876617973;1.0;12708.892925549748;0.0;0.0;0.0;75.75757575757576;38.72151659;1.0;0.0;18.433530460419302;0.43841097710464183;133.3510337850997;0.0
2016-01-03 23:00:00;0.0;75.0;72.4026068786213;65.25297635888818;42.34441676249054;0.0;0.0;1.4210854715202004e-14;0.0;0.0;255.0;29.81399273950288;0.0;0.0;29.81399273950288;1.0;29.81399273950288;1.0;12677.80804351769;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;12.530424022987663;0.0;0.0;126.80387167056342;0.0
2016-01-04 00:00:00;0.0;75.0;72.4026068786213;65.25297635888818;42.34441676249054;0.0;0.0;1.4210854715202004e-14;0.0;0.0;255.0;29.81399273950288;0.0;0.0;29.81399273950288;1.0;29.81399273950288;1.0;12646.726269973837;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;12.530424022987663;0.0;0.0;126.80387167056342;0.0
2016-01-04 01:00:00;0.0;75.0;72.4026068786213;65.25297635888818;42.34441676249054;0.0;0.0;1.4210854715202004e-14;0.0;0.0;255.0;29.81399273950288;0.0;0.0;29.81399273950288;1.0;29.81399273950288;1.0;12615.647604607337;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;12.530424022987663;0.0;0.0;126.80387167056342;0.0
2016-01-04 02:00:00;0.0;75.0;72.29494970759747;65.25297635888818;41.45207393351437;0.0;0.0;1.4210854715202004e-14;0.0;0.0;254.0;29.18570913901155;0.0;0.0;29.18570913901155;1.0;29.18570913901155;1.0;12585.200330707865;0.0;0.0;0.0;75.75757575757576;38.51587189;1.0;12.266364794502824;0.0;0.0;126.53981244207858;0.0
2016-01-04 03:00:00;0.0;75.0;73.49151977367721;64.69748035740898;0.0;49.81099986891378;0.0;0.0;0.0;0.0;263.0;0.0;34.81535806439196;0.0;34.81535806439196;1.0;34.81535806439196;1.0;12549.126452610402;0.0;0.0;0.0;75.75757575757576;38.72151659;1.0;0.0;14.995641804521819;0.0;129.47473415209757;1.4210854715202004e-14
2016-01-04 04:00:00;0.0;71.37496273957287;75.07189041599196;63.553371156259615;70.99977568817553;0.0;0.0;0.0;0.0;0.0;281.0;48.873330962240345;0.0;0.0;48.873330962240345;1.0;48.873330962240345;1.0;12498.998209002903;0.0;0.0;0.0;72.09592195916451;39.1286671;1.0;22.12644472593519;0.0;0.0;133.3510337850997;0.0
