label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;4626.384275486133;False;False;0.6285600000002157;False;False;1.005;True;False;0;False;False;0x000001DAB59F8948;False;nan;0x000001DAB59FBEC8;True;m;5.772349511582639;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;4147.888306693398;False;False;0.5491954766729575;False;False;1.6545621425225054;False;False;0;False;False;0x000001DAB59F0448;False;nan;0x000001DAB5940F08;True;m;5.464048044367103;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;14241.630885767432;False;False;0.549195476672946;False;False;4.999999999999999;True;False;0;False;False;0x000001DAB59F0A08;False;nan;0x000001DAB5940F08;True;m;13.887367444176345;False
