label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;14471.533219069464;False;False;0.7530181107537705;False;False;1.005;True;False;0;False;False;0x00000259FAB944C8;False;nan;0x00000259FD1FCD08;True;m;12.008327973488997;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;10649.608673749679;False;False;0.77359678389771;False;False;1.5379750990084362;False;False;0;False;False;0x00000259FD1FC988;False;nan;0x00000259FDFA1C88;True;m;7.3181813029848275;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;45832.56416840022;False;False;0.7735967838977346;False;False;4.999999999999993;True;False;0;False;False;0x00000259FDF9DA88;False;nan;0x00000259FDFA1C88;True;m;22.69496757999878;False
