label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-149385.74352621846;False;False;19596.640358583732;True;False;7.623028273863505;False;False;9.981361215529148;False;False;5.669108097501521;False;False;0.9990417273173456;False;False;0.9899999999999999;True;False;1.9125203416746142;True;False;988133.1258815016;False;False;0x0000027011A60188;False;m;0x0000027011A60848;False;m;-495.7309789615813;False;518.9080872318597;False;23.17710827027838;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-4038.359407087671;False;False;719.6461309417596;True;False;5.611590521306495;False;False;2.752543485519766;False;False;9.981361215529148;False;False;0.9990409109843663;False;False;0.9941743889185074;False;False;1.9034173507549037;True;False;803328.816561569;True;False;0x00000270144A0648;False;m;0x0000027011AC72C8;False;m;-4.122457206429997;False;14.344681786572561;False;10.222224580142564;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-11275.510769015194;False;False;525.2460987422579;True;False;21.46710046207915;False;False;27.858971268449068;False;False;16.136788316449213;False;False;0.9771722627171321;False;False;0.999052514519842;False;False;7336546.646094473;True;False;1736.2924543059733;True;False;0x0000027011A2BE48;False;m;0x0000027011A2BF08;False;m;-32.786878626187175;False;37.522322108025385;False;4.73544348183821;False;nan;False
