label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;pr;pr_set;pr_var;zeta;zeta_set;zeta_var;dp_char;dp_char_set;dp_char_param;Sirr;Sirr_set
valve;valve;[];[];[];[];[];[];nan;False;False;0.14212629804152827;False;False;679925.8349554698;False;False;0x0000023B616409C8;False;m;3255.087251164772;False
