;CCET_P_max_woDH;CCET_eta_el_max;CCET_P_min_woDH;CCET_eta_el_min;CCET_H_L_FG_share_max;CCET_Q_CW_min;CCET_beta;CCET_Q_in
104;137.64345349230163;0.5398358252025185;52.484982707254446;0.44759690912813777;0.17369680041932745;11911011.703326851;0.14068074928341545;254.97280296405845
105;137.49163262446314;0.5392402815766711;52.420316071425084;0.44704541696835104;0.17407778410637864;11973973.551325202;0.1410621972512433;254.97285221804054
106;137.3407705769912;0.5386484991686576;52.3556404772909;0.44649384877513115;0.17445522547690795;12037683.984514594;0.14145987144849428;254.97290123143569
107;137.19080120719715;0.5380602186322219;52.290823131633836;0.44594107174101066;0.17483298412344261;12101132.78517653;0.14186345524813632;254.97294997192617
108;137.0416347590133;0.5374750872036383;52.22586584356094;0.4453871012920192;0.17521125969693596;12164294.415432453;0.14227245458928128;254.97299878959976
109;136.89288266652702;0.5368915792121359;52.16076876110875;0.4448319386883916;0.17558994146608398;12227179.73434113;0.14268391465379562;254.97304850154495
110;136.74509446448215;0.536311852519489;52.09553376397674;0.44427559995813337;0.17596916761919823;12289770.474243075;0.14310184993876585;254.97309787594705
111;136.59826195715146;0.5357358749911645;52.0294284983927;0.4437118395173878;0.1763456510669007;12352903.429930061;0.14352249631085895;254.973146906401
112;136.4523160327004;0.5351633755804504;51.962445485650605;0.4431405935732383;0.17671544021670038;12417562.107439578;0.14395184395142258;254.97319558667687
113;136.30733334673246;0.5345946549325841;51.895341043156876;0.442568312075167;0.17708593061260913;12481890.98851882;0.14438760431391212;254.9732439130386
114;136.16324688907898;0.5340294502401707;51.82812094324513;0.4419950442542547;0.17745696848017212;12545905.897894785;0.14482914997542176;254.97329188089137
115;136.02005250478027;0.53346774520968;51.760765678866164;0.44142062375007757;0.17782857051994339;12609602.779709935;0.1452761421699762;254.97333948712767
116;135.87778037267566;0.532909658201578;51.693295816914755;0.4408452259564897;0.17820084699140226;12672966.61668472;0.14572910320310517;254.97338672979848
117;135.7364217494037;0.5323551549237916;51.62571597280136;0.44026889023153226;0.1785738023020048;12735994.811659753;0.14618796551664548;254.9734336071843
118;135.59945040477407;0.5318178801123509;51.558002394522426;0.43969141400721956;0.17895575032659938;12797874.712490529;0.1466863296792092;254.97347019646574
119;135.4649485713325;0.5312903008187618;51.49028576950245;0.4391139117998833;0.17934217225605587;12859039.683197275;0.14720716943505496;254.97350198671037
120;135.33125567813138;0.5307658944365815;51.42265775042169;0.4385371652217145;0.17973096366324182;12919367.162652299;0.14773138439424677;254.97353371167182
121;135.1985337535738;0.5302452964271941;51.35489202586297;0.4379592442504969;0.18012030297176573;12979338.328731626;0.14826075965784666;254.973565375393
122;135.06276141415907;0.5297127178961819;51.28703115295517;0.43738051187474536;0.1805099740141629;13038992.203788325;0.1487671623870122;254.97360522242533
123;134.92751057650256;0.5291821837604707;51.219078555917086;0.43680099726337257;0.18090012520108012;13098309.718249395;0.14927623353649488;254.97364559343558
124;134.79344847068916;0.528656312530004;51.151033621022265;0.43622069517248174;0.1812916294778366;13157186.838253528;0.14979352662716597;254.97368569308236
