;P_max_woDH;eta_el_max;P_min_woDH;eta_el_min;H_L_FG_share_max;H_L_FG_share_min;Q_in
109;106.39026267971661;0.46860438027522144;52.927186923358846;0.4256961189615373;0.8978760206421693;0.7417774849816575;227.04146885721755
110;106.39022341966336;0.4686035982529897;52.92717331231662;0.4256957105373744;0.89727863140256;0.7417775561591256;227.04146885721755
111;106.3901824617304;0.4686028460522903;52.927157477978284;0.42569529579038823;0.8966861904413703;0.7417776400063449;227.04146885721755
112;106.39014015905305;0.4686021673332115;52.92713971073557;0.42569488043359893;0.8960884444101755;0.7417777345777032;227.04146885721755
113;106.39009681324966;0.4686015177285278;52.927120265916;0.42569446520010334;0.8954882634462927;0.7417778381820535;227.04146885721755
114;106.39005268194762;0.46860089420605233;52.92709936830248;0.42569404912735087;0.8948830098584104;0.7417779493479643;227.04146885721755
115;106.39000784027428;0.46860029308901624;52.92707721604574;0.4256937917994913;0.8942770714898498;0.7417738002099608;227.04146885721755
116;106.3899627631125;0.46859973642028296;52.927053984069985;0.42569359463664935;0.8936754901189723;0.7417739337552254;227.04146885721755
117;106.389917469042;0.46859923571100615;52.92702982691093;0.4256933799160334;0.8930782822379557;0.7417740714889238;227.04146885721755
118;106.38987209447377;0.46859874653166034;52.92700488126716;0.42569315031871746;0.8924854393384318;0.741774212560915;227.04146885721755
119;106.38982703594628;0.46859826971468005;52.92697975920254;0.4256948956417217;0.9203557094888319;0.7417848920696386;227.04146885721755
120;106.38978287231983;0.4685978064209829;52.92695396169309;0.4256926590344734;0.8913126341725217;0.741774495442748;227.04146885721755
121;106.38973893003333;0.4685973549959428;52.926928085220986;0.42569405768201674;0.9205576576114494;0.7417851542580609;227.04146885721755
122;106.3896952744885;0.4685969439291954;52.926901469061555;0.4256921338579922;0.8901566158089389;0.7417747810305126;227.04146885721755
123;106.38965196051596;0.4685965889548595;52.92687474732126;0.4256918619746096;0.8895847187739419;0.7417749246528702;227.04146885721755
124;106.38965365137614;0.46859633641316956;52.92684779501086;0.4256915855172784;0.8890168709540966;0.741774970080612;227.04146885721755
