label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-83279.9553683773;False;False;19499.659660330522;True;False;4.270841482315681;False;False;5.586407955625873;False;False;3.1800592166434285;False;False;0.9990383567818097;False;False;0.9899999999999999;True;False;1.9125203416722307;True;False;4190636.108626621;False;False;0x0000027011A60188;False;m;0x0000027011A60848;False;m;-271.17931489738163;False;284.86273975611465;False;13.68342485873302;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2', 'ttd_u'];['zeta1', 'zeta2', 'kA'];nan;False;False;-1460.38653690784;False;False;564.6357996486217;True;False;2.586422146482126;False;False;0.91932050119226;False;False;5.586407955625873;False;False;0.999040789895476;False;False;0.9986943951136644;False;False;1.903417350754698;True;False;803328.816561606;True;False;0x00000270144A0648;False;m;0x0000027011AC72C8;False;m;4.531955724063353;False;5.015098315458627;False;9.547054039521981;False;nan;False
intercooler;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-5188.8639469051395;False;False;430.66299869199906;True;False;12.048548314261156;False;False;19.367736231703475;False;False;6.856651626759799;False;False;0.9928931876706647;False;False;0.9990610197397366;False;False;7336546.646094642;True;False;1736.2924543076713;True;False;0x0000027011A2BE48;False;m;0x0000027011A2BF08;False;m;-16.24364964051065;False;17.580964400763715;False;1.337314760253065;False;nan;False
