label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
flue gas cooler;heat_exchanger;['heat'];[None];[-9752942.512476917];['0x000002189AF42A88'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-9752942.512476917;False;False;46639.494254631485;False;False;209.11338487570353;False;False;434.90100082966285;False;False;79.47437638201836;False;False;0.99;True;False;0.99;True;False;1.5477184423579282;False;False;858.1812338392876;False;False;0x000002189AF38E48;False;m;0x000002189AF38A88;False;m;-16355.7685080619;False;27606.546024131636;False;11250.777516069737;False;nan;False
