label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
fan;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;6697.222856927112;False;False;0.6285600000001984;False;False;1.005;True;False;0;False;False;0x00000259FAB944C8;False;nan;0x00000259FD1FCD08;True;m;8.356139232975924;False
compressor 1;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;4418.249552129692;False;False;0.6303237826443019;False;False;1.4994402039361872;False;False;0;False;False;0x00000259FD1FC988;False;nan;0x00000259FDFA1C88;True;m;4.9365211169092555;False
compressor 2;compressor;[];[];[];[];['eta_s'];['eta_s_char'];nan;False;False;19532.316253640412;False;False;0.6303237826443033;False;False;4.999999999999994;True;False;0;False;False;0x00000259FDF9DA88;False;nan;0x00000259FDFA1C88;True;m;15.75456034753605;False
